agenda_id,etiqueta,id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos,correr_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama
56208,Salida con Familia,119489,2025-06-28,440000,7,No disponible,616,,,,,,,,,,,"{Balcón,Comida,TV,Chimenea,""Servicio a la habitación""}",{},,{},Cabaña en Cerdañola del Vallés,Cerdañola del Vallés,88000,4,2025-12-18,2025-12-23,{},Bernardo Hidalgo Deleón,+56 2 3891 3464,Descubre la historia de la ciudad desde tu ventana,4,5,2,,,,{},
56208,Salida con Familia,,2025-01-09,448000,7,No disponible,448,,,,40,,,Abercrombie & Kent,,,,{},{},,{},,Cerdañola del Vallés,,,,,{},,,Disfruta de un día en la naturaleza,,,,Tour,4,64000,{},2025-12-19
56208,,119491,2025-02-15,161000,7,No disponible,161,,,,2,,,Contiki,,,,{},{},,{},,,,,,,{},,,Relájate en la playa,,,,Tour,,23000,{},2025-12-20
,Salida con Familia,119492,2025-04-08,,7,No disponible,,,,,29,,,Civitatis,,,,{},{},,{},,Cerdañola del Vallés,,,,,,,,Disfruta de un día en la naturaleza,,,,Excursión,2,39000,{},2025-12-21
56208,Salida con Familia,119493,2025-12-18,322000,7,No disponible,,,,,11,,,,,,,{},{},,{},,,,,,,,,,Descubre la gastronomía local,,,,Visita,5,46000,{},2025-12-22
56208,Salida con Familia,119494,2025-05-15,1078000,7,No disponible,1078,,Cerdañola del Vallés,El Ejido,15,2330,154000,Lufthansa,2025-12-23,2025-12-24,,{},"{""Ciudad Real""}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
56208,,119495,2025-02-26,-735000,7,No disponible,1029,,,,,,,,,,,,,,{},Suite en El Ejido,El Ejido,147000,2,2025-12-24,2025-12-29,{},Sta. Timoteo Prado Montez,+56 2 0132 9127,Aventúrate en la naturaleza y descansa en un lugar cómodo,4,,3,,,,,
56208,Salida con Familia,119496,,301000,7,No disponible,301,,,,30,,,,,,,{},{},,{},,El Ejido,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,1,43000,{},2025-12-25
56208,Salida con Familia,,2025-02-01,427000,7,No disponible,-427,,,,39,,,American Express Global Business Travel,,,,{},{},,{},,El Ejido,,,,,{},,,Aventúrate en la montaña,,,,Tour,5,61000,{},2025-12-26
56208,Salida con Familia,119498,2025-11-30,595000,7,No disponible,595,,,,39,,,Flight Centre Travel Group,,,,{},{},,{},,El Ejido,,,,,{},,,Relájate en la playa,,,,Paseo,2,85000,{},2025-12-27
56208,Salida con Familia,119499,2025-02-03,105000,,No disponible,105,,,,49,,,Flight Centre Travel Group,,,,{},{},,{},,El Ejido,,,,,{},,,Conoce la historia de la ciudad,,,,Paseo,2,15000,{},2025-12-28
56208,,119500,2025-10-19,259000,7,No disponible,259,reina5836237@viajes.cl,El Ejido,Gandía,91,1047,37000,,,2025-12-29,,{},"{""El Ejido""}",Clase económica,{},,,,,,,{},,,,,,,,,,{},
56208,Salida con Familia,119501,2025-08-13,408000,7,No disponible,476,,,,,,,,,,,"{Piscina,Spa,Comida,Balcón,""Vista al mar""}",,,{},Estudio en Gandía,Gandía,68000,5,2025-12-29,2026-01-04,{},Claudio Orosco Carreón,+56 9 3517 7167,Experimenta el lujo y la comodidad en este alojamiento,3,4,2,,,,{},
56208,Salida con Familia,119502,2025-12-12,420000,7,No disponible,420,,,,9,,,Globus,,,,{},{},,{},,Gandía,,,,,{},,,Aventúrate en la montaña,,,,Visita,7,60000,,2025-12-30
56208,Salida con Familia,119503,2025-12-04,581000,7,No disponible,581,,,,6,,,Expedia Group,,,,{},{},,{},,Gandía,,,,,{},,,Descubre la gastronomía local,,,,Aventura,2,83000,{},2025-12-31
56208,Salida con Familia,119504,2025-08-12,49000,7,,49,,,,22,,,Booking Holdings,,,,{},{},,{},,Gandía,,,,,{},,,Disfruta de un día en la naturaleza,,,,Excursión,2,7000,{},2026-01-01
56208,Salida con Familia,119505,2025-07-15,273000,7,No disponible,273,,,,4,,,Trafalgar,,,,{},{},,,,,,,,,{},,,Conoce la historia de la ciudad,,,,Paseo,4,39000,{},2026-01-02
56208,Salida con Familia,119506,2025-02-22,308000,7,No disponible,308,,,,41,,,Intrepid Travel,,,,{},{},,,,Gandía,,,,,{},,,Conoce la historia de la ciudad,,,,Paseo,,44000,{},2026-01-03
,Salida con Amigos,119507,2025-02-21,594000,9,No disponible,594,Mercedesalaniz750@viajes.cl,Segovia,Alcoy,44,3845,,Flecha Bus,2025-03-22,2025-03-24,Cama,"{Comida,""Aire acondicionado"",TV}",{},,{},,,,,,,{},,,,,,,,,,{},
60493,,119508,,114000,9,No disponible,513,,,,,,,,,,,"{Baño,Chimenea,TV,Spa,Jacuzzi}",{},,{},Casa en Alcoy,Alcoy,,10,2025-03-24,,,Lorena Zelaya Madrigal,+56 2 7554 0659,Disfruta de una estadía en el corazón de la ciudad,4,4,3,,,,{},
60493,Salida con Amigos,119509,,81000,9,No disponible,81,,,,48,,,Contiki,,,,{},{},,{},,Alcoy,,,,,{},,,,,,,Excursión,6,9000,{},2025-03-25
65970,Cena de Trabajo,,2025-05-07,750000,10,No disponible,750,Carolinarosado152@viajes.cl,Motril,Cádiz,32,326,75000,Condor Bus,2025-09-30,2025-09-30,Semi-cama,"{TV,""Asientos reclinables"",Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
65970,Cena de Trabajo,119511,2025-06-04,1230000,10,No disponible,1230,cllema523@viajes.cl,Cádiz,San Sebastían de los Reyes,41,1955,123000,El Rápido Internacional,2025-09-30,2025-10-01,Cama,"{Comida,TV,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
65970,Cena de Trabajo,119512,2025-05-04,1650000,10,No disponible,1650,misivi873@viajes.cl,,Viladecans,50,4075,165000,Condor Bus,2025-10-01,2025-10-03,Cama,"{""Aire acondicionado"",""Asientos reclinables"",Comida}",{},,{},,,,,,,{},,,,,,,,,,,
65970,Cena de Trabajo,119513,2025-01-17,76000,10,No disponible,380,,,,,,,,,,,"{Calefacción,Gimnasio,Wifi,TV,Jacuzzi}",{},,{},Residencia en Viladecans,Viladecans,38000,5,2025-10-03,2025-10-05,{},Rafael Alanis Puente,+56 9 4823 8719,Relájate en un lugar tranquilo y acogedor,2,3,2,,,,{},
65970,Cena de Trabajo,119514,2025-07-25,850000,10,No disponible,850,,,,7,,,Civitatis,,,,{},{},,{},,Viladecans,,,,,{},,,Descubre la gastronomía local,,,,Paseo,2,85000,{},2025-10-04
62340,Salida con Familia,119515,2026-05-05,1035000,9,No disponible,1035,joedmaza372@viajes.cl,Roquetas de Mar,Molina de Segura,19,549,115000,,,2026-10-19,,,{},Clase económica,{},,,,,,,{},,,,,,,,,,{},
62340,Salida con Familia,119516,2025-01-19,1512000,,,504,,,,,,,,,,,"{Comida,TV,Gimnasio,""Aire acondicionado"",""Servicio a la habitación""}",{},,{},Four Seasons Hotels & Resorts,Molina de Segura,56000,2,2026-10-19,2026-10-22,"{""Check-out antes de las 11 AM"",""No se permiten visitas"",""No se permiten mascotas""}",,,,,,,,,,{},
62340,Salida con Familia,119517,2025-03-08,549000,9,No disponible,549,,,,3,,,American Express Global Business Travel,,,,{},{},,{},,Molina de Segura,,,,,{},,,Relájate en la playa,,,,Tour,1,,{},2026-10-20
62340,Salida con Familia,119518,2025-11-28,693000,9,No disponible,-693,,,,38,,,TUI Group,,,,{},{},,{},,Molina de Segura,,,,,{},,,Disfruta de un día en la naturaleza,,,,Tour,3,77000,{},2026-10-21
58573,Vacaciones,119519,2025-01-26,1232000,7,No disponible,1232,patricia8996692@viajes.cl,Sevilla,Ceuta,45,3427,176000,Delta Air Lines,2026-04-18,2026-04-20,,{},"{Ceuta,""Molina de Segura"",""San Cristróbal de la Laguna""}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
58573,Vacaciones,,2025-12-31,1176000,7,No disponible,1176,mario9200187@viajes.cl,Ceuta,Linares,11,3166,168000,Southwest Airlines,2026-04-20,2026-04-22,,{},{Viladecans},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
58573,Vacaciones,119521,2026-03-06,343000,7,No disponible,343,,,,,,,,,,,"{Baño,""Asientos reclinables"",Piscina,""Servicio a la habitación"",Spa}",{},,{},AccorHotels,Linares,49000,2,2026-04-22,2026-04-23,"{""No se permiten mascotas"",""No se permiten fiestas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
57522,Cena de Trabajo,119522,2025-12-15,610000,,No disponible,610,Patricioserrato534@viajes.cl,Cartagena,Orihuela,39,3432,122000,BoltBus,2026-02-17,2026-02-19,Cama,"{TV,""Asientos reclinables"",Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
57522,Cena de Trabajo,119523,2025-10-15,152000,5,No disponible,190,,,,,,,,,,,"{Piscina,Chimenea,TV,Balcón,""Servicio a la habitación""}",{},,{},Suite en Orihuela,Orihuela,38000,1,2026-02-19,2026-02-23,{},Samuel Bahena Lebrón,+56 2 8975 1339,Disfruta de una estadía en el corazón de la ciudad,2,2,1,,,,{},
57522,Cena de Trabajo,,2025-09-01,400000,5,No disponible,400,,,,31,,,Travel Leaders Group,,,,{},{},,{},,Orihuela,,,,,{},,,Conoce la historia de la ciudad,,,,Excursión,7,,{},2026-02-20
57522,Cena de Trabajo,119525,2025-07-30,495000,,No disponible,495,,,,19,,,EF Tours,,,,{},{},,{},,Orihuela,,,,,{},,,Aventúrate en la montaña,,,,Visita,,99000,,2026-02-21
57522,Cena de Trabajo,119526,2026-02-15,135000,5,No disponible,135,,,,50,,,Insight Vacations,,,,{},{},,{},,Orihuela,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,6,27000,{},2026-02-22
60371,Vacaciones,119527,2025-09-13,890000,5,No disponible,890,maría574504@viajes.cl,Ponferrada,Valdemoro,38,847,178000,BoltBus,2025-12-23,2025-12-23,Cama,"{TV,""Asientos reclinables"",""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
60371,Vacaciones,119528,2025-08-07,2725000,5,,,,,,,,,,,,,"{""Asientos reclinables"",Spa,""Aire acondicionado"",Agua,Wifi}",{},,{},Marriott International,Valdemoro,109000,5,2025-12-23,2025-12-28,"{""No se permiten fiestas"",""No se permiten visitas"",""No se permiten mascotas""}",,,,,,,,,,{},
60371,Vacaciones,,2025-08-25,455000,5,No disponible,455,,,,,,,GetYourGuide,,,,{},{},,{},,Valdemoro,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,6,91000,{},2025-12-24
60371,Vacaciones,119530,2025-02-11,440000,5,No disponible,440,,,,38,,,Apple Leisure Group,,,,{},{},,{},,Valdemoro,,,,,{},,,Aventúrate en la montaña,,,,Visita,1,88000,{},2025-12-25
60371,Vacaciones,,2025-08-01,135000,5,No disponible,135,,,,8,,,Thomas Cook,,,,{},{},,,,Valdemoro,,,,,{},,,Disfruta de un día en la naturaleza,,,,Visita,3,27000,{},2025-12-26
60371,Vacaciones,119532,2025-07-03,165000,5,No disponible,,,,,29,,,Luxury Escapes,,,,{},{},,{},,Valdemoro,,,,,{},,,Conoce la historia de la ciudad,,,,Visita,7,33000,{},2025-12-27
60371,Vacaciones,119533,2025-01-12,280000,5,No disponible,,hubame100@viajes.cl,Valdemoro,Alicante,49,1240,56000,BoltBus,2025-12-28,2025-12-28,Cama,"{Wifi,Baño,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
,Vacaciones,119534,2025-06-29,3525000,5,No disponible,705,,,,,,,,,,,"{Baño,Calefacción,Comida,Gimnasio,Agua}",{},,{},Red Lion Hotels Corporation,Alicante,,5,2025-12-28,2026-01-02,"{""No se permite fumar"",""Check-in después de las 3 PM"",""No se permiten visitas""}",,,,,,,,,,{},
60371,Vacaciones,119535,2025-07-16,465000,5,No disponible,465,,,,25,,,,,,,{},{},,{},,Alicante,,,,,{},,,Conoce la historia de la ciudad,,,,Paseo,6,,,2025-12-29
60371,Vacaciones,119536,2025-09-28,395000,5,No disponible,395,,,,38,,,Globus,,,,,{},,{},,,,,,,{},,,Relájate en la playa,,,,Excursión,1,79000,{},2025-12-30
60371,Vacaciones,119537,2025-06-18,200000,5,No disponible,200,,,,9,,,Kuoni,,,,{},{},,{},,Alicante,,,,,{},,,Descubre la gastronomía local,,,,Tour,3,,{},
60371,Vacaciones,119538,2025-08-24,220000,5,No disponible,220,,,,41,,,National Geographic Expeditions,,,,{},{},,{},,Alicante,,,,,{},,,Relájate en la playa,,,,Visita,5,44000,{},2026-01-01
60371,Vacaciones,119539,,685000,5,No disponible,685,Ramonaacevedo828@viajes.cl,,Hospitalet de LLobregat,31,3828,137000,Via Bariloche,,2026-01-04,Cama,"{""Asientos reclinables"",Calefacción,TV}",{},,{},,,,,,,{},,,,,,,,,,,
60371,,119540,2025-10-19,36000,,No disponible,180,,,,,,,,,,,"{""Servicio a la habitación"",Calefacción,Piscina,Baño,TV}",{},,{},Hostal en Hospitalet de LLobregat,Hospitalet de LLobregat,36000,2,2026-01-04,2026-01-05,{},,+56 9 3079 0684,Perfecto para familias y grupos grandes,3,3,2,,,,{},
66042,Aniversario,119541,2025-01-31,747000,,No disponible,747,sta.8744824@viajes.cl,Roquetas de Mar,Córdoba,40,206,83000,Renfe,2025-06-29,2025-06-29,,{},{},,"{Parla,Linares,Alcoy,""Hospitalet de LLobregat"",""Las Palmas de Gran Canaria""}",,,,,,,{},,,,,,,,,,{},
66042,Aniversario,119542,2025-04-29,1800000,9,No disponible,1800,siurga784@viajes.cl,Córdoba,Cádiz,14,4278,200000,RZD (Rusia),2025-06-29,2025-07-01,,"{Agua,Baño,""Asientos reclinables"",Comida,Wifi,""Aire acondicionado"",Calefacción}",{},,"{Cádiz,Bilbao}",,,,,,,{},,,,,,,,,,{},
66042,,119543,2025-06-05,164000,9,No disponible,369,,,,,,,,,,,"{Piscina,Baño,""Vista al mar"",Agua,Balcón}",{},,{},Departamento en Cádiz,Cádiz,41000,2,2025-07-01,2025-07-05,{},Leticia Caballero Lerma,+56 9 3840 8842,Disfruta de una estadía en el corazón de la ciudad,2,3,1,,,,,
66042,Aniversario,119544,2025-04-21,693000,9,No disponible,693,,,,5,,,Abercrombie & Kent,,,,{},{},,{},,Cádiz,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,1,77000,{},2025-07-02
66042,Aniversario,119545,2025-03-24,,,No disponible,342,,,,31,,,Secret Escapes,,,,{},{},,{},,Cádiz,,,,,{},,,Aventúrate en la montaña,,,,Aventura,7,,{},2025-07-03
66042,Aniversario,119546,,702000,9,No disponible,702,,,,31,,,Civitatis,,,,{},{},,{},,Cádiz,,,,,{},,,Conoce la historia de la ciudad,,,,Visita,3,78000,{},2025-07-04
63024,Vacaciones,119547,2026-04-24,352000,4,No disponible,352,alagsa402@viajes.cl,Jaén,Móstoles,80,700,88000,Trenitalia,2026-06-24,2026-06-24,,{},{},,{Granada},,,,,,,{},,,,,,,,,,{},
63024,Vacaciones,119548,2025-01-19,280000,4,No disponible,-280,gajire460@viajes.cl,Móstoles,,83,1872,70000,MÁV (Hungría),2026-06-24,2026-06-25,,"{TV,Calefacción,Wifi,""Asientos reclinables""}",{},,"{""Molina de Segura"",Albacete,""Palma de Mallorca"",Coslada,""El Puerto de Santa María""}",,,,,,,{},,,,,,,,,,{},
63024,Vacaciones,119549,2025-02-12,868000,4,No disponible,868,laura4786649@viajes.cl,Gecho,Valencia,54,3231,217000,DSB (Dinamarca),2026-06-25,2026-06-27,,"{""Aire acondicionado"",Agua,TV,Baño,""Asientos reclinables"",Comida}",{},,"{Lorca,Jaén}",,,,,,,{},,,,,,,,,,{},
63371,Salida con Familia,119550,2025-03-06,594000,9,No disponible,594,,Ferrol,Telde,42,,66000,Damas,2026-05-15,2026-05-17,Cama,"{""Aire acondicionado"",TV,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
63371,Salida con Familia,119551,2025-09-08,459000,9,No disponible,459,marose818@viajes.cl,Telde,Cartagena,35,3331,51000,Omnibus de México,2026-05-17,2026-05-19,Cama,"{Calefacción,Agua,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
63371,Salida con Familia,,2025-02-27,1431000,9,No disponible,1431,adán6039173@viajes.cl,Cartagena,Inca,48,2516,159000,Monbus,2026-05-19,2026-05-20,Cama,"{Comida,Wifi,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
63371,Salida con Familia,119553,2026-02-14,648000,9,No disponible,972,,,,,,,,,,,"{Baño,TV,""Asientos reclinables"",Jacuzzi,""Aire acondicionado""}",{},,{},Estudio en Inca,Inca,108000,4,2026-05-20,2026-05-26,{},Mayte Luna Regalado,+56 2 3308 9022,Ubicación céntrica con fácil acceso a atracciones turísticas,5,6,,,,,{},
63371,Salida con Familia,,2026-01-17,846000,9,No disponible,846,,,,13,,,BCD Travel,,,,{},{},,{},,Inca,,,,,{},,,Aventúrate en la montaña,,,,Visita,3,94000,{},2026-05-21
63371,Salida con Familia,119555,2025-09-09,585000,9,No disponible,585,,,,20,,,Klook,,,,{},{},,{},,Inca,,,,,{},,,Conoce la historia de la ciudad,,,,,7,65000,{},2026-05-22
63371,Salida con Familia,,2025-11-10,585000,9,No disponible,585,,,,13,,,CWT,,,,{},{},,{},,Inca,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,7,65000,{},2026-05-23
63371,Salida con Familia,119557,2026-04-24,,9,No disponible,783,,,,40,,,TUI Group,,,,{},{},,{},,Inca,,,,,{},,,Relájate en la playa,,,,Paseo,7,87000,{},2026-05-24
63371,Salida con Familia,119558,2025-05-07,819000,9,No disponible,819,,,,26,,,American Express Global Business Travel,,,,{},{},,{},,Inca,,,,,{},,,Relájate en la playa,,,,,1,91000,{},
61608,Salida con Familia,119559,2025-03-09,54000,,No disponible,54,sra.3036357@viajes.cl,Linares,Calahorra,31,2078,54000,Pullman Bus,2026-09-04,2026-09-05,,"{Calefacción,Comida,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
61608,Salida con Familia,119560,2026-06-04,163000,1,No disponible,163,adán8930846@viajes.cl,Calahorra,Cerdañola del Vallés,32,3901,163000,Buses Ahumada,2026-09-05,2026-09-07,Cama,"{""Aire acondicionado"",Comida,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
61608,Salida con Familia,119561,2025-08-05,54000,1,No disponible,18,,,,,,,,,,,"{Wifi,""Asientos reclinables"",Calefacción,Comida,Jacuzzi}",{},,{},Villa en Cerdañola del Vallés,Cerdañola del Vallés,18000,3,2026-09-07,2026-09-10,{},Sta. Elvira Navarrete Ornelas,+56 2 8532 9087,Aventúrate en la naturaleza y descansa en un lugar cómodo,6,1,4,,,,{},
61608,Salida con Familia,119562,2025-09-08,,1,No disponible,54,,,,2,,,Viator,,,,{},,,{},,Cerdañola del Vallés,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,4,54000,{},2026-09-08
61608,Salida con Familia,119563,2025-01-02,88000,1,No disponible,88,,,,43,,,GetYourGuide,,,,{},{},,{},,Cerdañola del Vallés,,,,,{},,,Aventúrate en la montaña,,,,Tour,6,88000,{},2026-09-09
61608,Salida con Familia,119564,2025-04-21,179000,1,No disponible,179,stembope221@viajes.cl,Cerdañola del Vallés,Toledo,41,2242,179000,Futura,2026-09-10,2026-09-11,Cama,"{Baño,""Asientos reclinables"",Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
60828,Salida con Familia,119565,2026-06-14,215000,1,No disponible,215,,Algeciras,Móstoles,5,3704,215000,Alaska Airlines,2026-08-09,2026-08-11,,{},"{Elda,Segovia,Toledo}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
,Salida con Familia,119566,2025-07-28,,1,No disponible,245,jorge5266606@viajes.cl,Móstoles,León,100,2357,245000,Copa Airlines,2026-08-11,2026-08-12,,{},"{""Collado Villalba"",Palencia}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
60828,Salida con Familia,119567,2026-01-18,152000,1,No disponible,152,Federicogómez107@viajes.cl,León,Marbella,100,1970,152000,Aeroméxico,2026-08-12,2026-08-13,,{},"{Cáceres,Algeciras}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
60828,Salida con Familia,119568,2026-06-15,276000,1,No disponible,46,,,,,,,,,,,"{""Aire acondicionado"",Wifi,""Servicio a la habitación"",Gimnasio,Comida}",,,{},Melia Hotels International,Marbella,46000,4,2026-08-13,2026-08-19,"{""No se permiten mascotas"",""Check-out antes de las 11 AM"",""No se permite fumar""}",,,,,,,,,,{},
60828,Salida con Familia,119569,2025-11-22,19000,1,No disponible,19,,,,50,,,Hays Travel,,,,{},{},,{},,,,,,,{},,,Conoce la historia de la ciudad,,,,Visita,2,-19000,{},2026-08-14
60828,Salida con Familia,119570,2025-11-19,50000,1,No disponible,50,,,,17,,,Abercrombie & Kent,,,,{},{},,,,Marbella,,,,,{},,,Aventúrate en la montaña,,,,Visita,7,50000,{},2026-08-15
60828,Salida con Familia,119571,2025-09-22,,1,No disponible,26,,,,15,,,Secret Escapes,,,,{},{},,{},,Marbella,,,,,{},,,Disfruta de un día en la naturaleza,,,,,6,,{},2026-08-16
60828,,119572,2026-08-04,52000,1,No disponible,52,,,,15,,,Abercrombie & Kent,,,,{},{},,{},,Marbella,,,,,{},,,Relájate en la playa,,,,Excursión,1,52000,{},2026-08-17
60828,Salida con Familia,119573,2026-07-04,42000,1,No disponible,-42,,,,5,,,Exodus Travels,,,,{},{},,,,Marbella,,,,,{},,,,,,,Aventura,4,42000,{},2026-08-18
64894,Salida con Amigos,119574,,540000,9,No disponible,540,mayte4540774@viajes.cl,Salamanca,,31,2782,60000,Chevallier,2025-04-20,2025-04-21,Cama,"{Baño,Comida,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
64894,Salida con Amigos,119575,2025-03-03,1359000,9,No disponible,1359,sr.2984528@viajes.cl,Alcobendas,Rivas-Vaciamadrid,45,3724,151000,Avanza,2025-04-21,2025-04-23,Cama,"{Baño,""Aire acondicionado"",Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
64894,Salida con Amigos,119576,2025-01-19,990000,9,No disponible,495,,,,,,,,,,,"{Spa,Wifi,TV,Piscina,""Servicio a la habitación""}",{},,{},Wyndham Hotels & Resorts,Rivas-Vaciamadrid,55000,,2025-04-23,2025-04-25,"{""Check-in después de las 3 PM"",""No se permiten fiestas"",""No se permite fumar""}",,,,,,,,,,,
64894,Salida con Amigos,119577,2025-01-26,756000,9,No disponible,756,,,,11,,,GetYourGuide,,,,{},{},,{},,Rivas-Vaciamadrid,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,2,84000,{},2025-04-24
66633,Salida con Familia,119603,2026-01-28,574000,7,,574,gregorio1938243@viajes.cl,Chiclana de la Frontera,Jerez de la Frontera,39,481,-82000,Estrella Roja,2026-09-27,2026-09-27,Cama,"{Calefacción,Agua,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
56919,Aniversario,119578,2025-12-02,570000,10,No disponible,570,sr.6406297@viajes.cl,La Coruña,Barcelona,96,1834,57000,ŽFBH (Bosnia y Herzegovina),2026-02-13,2026-02-14,,,{},,"{""Roquetas de Mar"",Gijón,Irún,Móstoles,Valladolid}",,,,,,,{},,,,,,,,,,{},
56538,Salida con Amigos,119579,,142000,1,No disponible,142,,Las Palmas de Gran Canaria,Albacete,54,1623,142000,Renfe,2025-06-17,2025-06-18,,"{TV,""Aire acondicionado"",Agua,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
56538,Salida con Amigos,119580,2025-02-28,121000,1,No disponible,121,lorena822833@viajes.cl,Albacete,Inca,69,2191,121000,SJ (Suecia),,2025-06-19,,"{Wifi,Calefacción,Agua,""Aire acondicionado"",TV}",{},,"{Granollers,""Santa Cruz de Tenerife"",Zamora,Gecho}",,,,,,,{},,,,,,,,,,{},
56538,Salida con Amigos,,2025-02-10,344000,1,No disponible,-344,lesama482@viajes.cl,Inca,Burgos,35,3793,344000,CFR (Rumania),2025-06-19,2025-06-21,,"{""Asientos reclinables"",Calefacción,TV,Wifi,Baño,Comida,""Aire acondicionado""}",{},,"{Sagunto,Rivas-Vaciamadrid,Granollers,Móstoles,Cádiz}",,,,,,,{},,,,,,,,,,{},
56538,Salida con Amigos,119582,,300000,1,No disponible,60,,,,,,,,,,,"{""Asientos reclinables"",Calefacción,""Servicio a la habitación"",Baño,Agua}",{},,{},Best Western Hotels & Resorts,Burgos,60000,1,2025-06-21,2025-06-26,"{""Check-in después de las 3 PM"",""Silencio después de las 10 PM"",""No se permiten visitas""}",,,,,,,,,,{},
56538,Salida con Amigos,119583,2025-03-09,68000,,No disponible,68,,,,30,,,Expedia Group,,,,{},{},,{},,Burgos,,,,,{},,,Relájate en la playa,,,,,2,68000,{},2025-06-22
56538,Salida con Amigos,119584,2025-01-15,76000,1,No disponible,76,,,,22,,,Globus,,,,{},{},,{},,Burgos,,,,,{},,,Aventúrate en la montaña,,,,Excursión,6,76000,{},2025-06-23
56538,Salida con Amigos,119585,2025-04-13,39000,1,No disponible,-39,,,,24,,,,,,,{},{},,{},,Burgos,,,,,{},,,,,,,Aventura,6,39000,{},2025-06-24
56538,Salida con Amigos,119586,2025-04-26,80000,1,No disponible,80,,,,28,,,,,,,{},{},,{},,Burgos,,,,,{},,,Disfruta de un día en la naturaleza,,,,Tour,,80000,{},2025-06-25
57229,Salida con Familia,119587,2025-06-02,,4,No disponible,668,,Benalmádena,Zaragoza,39,2328,167000,Monbus,2026-01-13,2026-01-14,Cama,"{Calefacción,Baño,Wifi}",,,{},,,,,,,{},,,,,,,,,,{},
57229,Salida con Familia,119588,2025-11-16,688000,4,No disponible,688,sta.1409702@viajes.cl,Zaragoza,Irún,45,640,172000,ADO,2026-01-14,2026-01-14,Cama,"{Agua,Wifi,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
