correo_usuario,puntos,reserva_id,tipo_seguro,valor_seguro,clausula,empresa_seguro,estrellas,descripcion
Sr.otero613@viajesanma.com,4562,100254,Seguro de Responsabilidad Civil,54000,"Gastos legales en caso de demandas civiles, Cobertura por daños a terceros durante el viaje",Vida Cámara S.A.,5,Superó mis expectativas
Esperanzabanda816@edubus.cal,2876,100229,,,,,4,
Esperanzabanda816@edubus.cal,2876,100230,Seguro de Equipaje y Efectos Personales,10000,"Cobertura de artículos electrónicos bajo ciertos límites, Cobertura por pérdida, robo o daño de equipaje",Renta Nacional Compañía de Seguros Generales S.A.,1,Completamente decepcionado
Esperanzabanda816@edubus.cal,2876,100236,,,,,,
Esperanzabanda816@edubus.cal,,100237,,,,,,
diviag529@edubus.cal,-2873,100242,Seguro de Cancelación de Viaje,38000,"Cobertura de penalidades por cambio de vuelo, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",MetLife Chile Seguros de Vida S.A.,5,Sin duda volveré
diviag529@edubus.cal,2873,100243,Seguro de Responsabilidad Civil,16000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",Renta Nacional Compañía de Seguros Generales S.A.,5,Excelente
Sr.otero613@viajesanma.com,4562,100250,,,,,1,Completamente decepcionado
Sr.otero613@viajesanma.com,4562,100257,Seguro de Interrupción del Viaje,75000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",Renta Nacional Compañía de Seguros Generales S.A.,3,"Cumplió con mis expectativas, pero sin destacar"
jucaalca382@edubus.cal,5070,100262,Seguro de Cancelación de Viaje,82000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Cobertura por cancelaciones debido a desastres naturales o disturbios",Seguros Generales Suramericana S.A.,,
jucaalca382@edubus.cal,5070,,Seguro de Cancelación de Viaje,45000,"Reembolso por cancelaciones laborales imprevistas, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",BICE Vida Compañía de Seguros S.A.,5,Muy satisfecho
jucaalca382@edubus.cal,5070,100266,,,,,4,Buena experiencia en general
srsabaza802@viajesanma.com,13266,100268,,,,,,
srsabaza802@viajesanma.com,13266,100270,,,,,62,"Satisfecho, pero hay detalles por mejorar"
srinmoca501@viajesanma.com,18282,100274,Seguro de Interrupción del Viaje,8000,"Reembolso de gastos no utilizados por interrupción del viaje, Cobertura de costos adicionales por regreso anticipado",MetLife Chile Seguros de Vida S.A.,,
,18282,100278,,,,,2,No me convenció del todo
srinmoca501@viajesanma.com,18282,100280,,,,,,
macaol835@marmol.com,6101,100288,Seguro por Demoras en el Viaje,74000,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",Seguros Generales Suramericana S.A.,2,No lo recomendaría
,6101,100291,,23000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",Liberty Compañía de Seguros Generales S.A.,3,Aceptable
macaol835@marmol.com,6101,100293,Seguro de Cancelación de Viaje,93000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Cobertura por cancelaciones debido a desastres naturales o disturbios",Liberty Compañía de Seguros Generales S.A.,,
macaol835@marmol.com,6101,100294,,,,,4,Me atendieron bien
Jorgeiglesias178@wass.com,-9709,100295,Seguro por Demoras en el Viaje,81000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",MetLife Chile Seguros de Vida S.A.,1,No vuelvo más
Jorgeiglesias178@wass.com,9709,100298,,,,,,Servicio de primera
Jorgeiglesias178@wass.com,9709,100303,,,,,3,"Cumplió con mis expectativas, pero sin destacar"
marilu2791390@marmol.com,24862,100306,,,,,2,Regular
marilu2791390@marmol.com,24862,100307,,,,,3,Servicio regular
yoalco486@edubus.cal,9091,,Seguro por Demoras en el Viaje,33000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Reembolso de gastos adicionales por retrasos en vuelos",Liberty Compañía de Seguros Generales S.A.,1,Pésimo
yoalco486@edubus.cal,9091,100317,Seguro de Equipaje y Efectos Personales,81000,"Indemnización por retraso en la entrega de equipaje, Asistencia para reemplazo de documentos de viaje perdidos",Vida Cámara S.A.,5,Sin duda volveré
Sr.aguayo835@viajesanma.com,13400,100323,,,,,,
Sr.aguayo835@viajesanma.com,13400,100325,Seguro de Cancelación de Viaje,37000,"Reembolso por cancelaciones laborales imprevistas, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",Seguros Generales Suramericana S.A.,,
macaco793@viajesanma.com,13404,100326,Seguro de Interrupción del Viaje,90000,"Reembolso de gastos no utilizados por interrupción del viaje, Cobertura de costos adicionales por regreso anticipado",MAPFRE Compañía de Seguros Generales de Chile S.A.,2,Regular
macaco793@viajesanma.com,13404,100327,Seguro de Asistencia Médica,75000,"Cobertura de gastos médicos por enfermedad o accidente, Cobertura de medicamentos recetados",Renta Nacional Compañía de Seguros Generales S.A.,5,
macaco793@viajesanma.com,13404,100329,,,,,,
macaco793@viajesanma.com,13404,100330,Seguro por Demoras en el Viaje,58000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",HDI Seguros S.A.,3,"Cumplió con mis expectativas, pero sin destacar"
macaco793@viajesanma.com,13404,100331,Seguro por Demoras en el Viaje,50000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",Renta Nacional Compañía de Seguros Generales S.A.,5,Servicio de primera
jacobo5800990@viajesanma.com,2292,100335,,,,,,
jacobo5800990@viajesanma.com,2292,100340,,,,,,
jacobo5800990@viajesanma.com,2292,100343,Seguro por Demoras en el Viaje,14000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",BICE Vida Compañía de Seguros S.A.,1,Pésimo
Benjamíncarranza372@edubus.cal,16476,100345,,,,,,
mario9974361@outluc.com,5952,100351,Seguro de Asistencia Médica,31000,"Cobertura de medicamentos recetados, Hospitalización y cirugías de emergencia",Confuturo S.A.,2,Regular
mario9974361@outluc.com,5952,100359,Seguro de Cancelación de Viaje,93000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",BICE Vida Compañía de Seguros S.A.,,
Franciscaprado488@edubus.cal,15915,100371,Seguro de Asistencia Médica,,"Hospitalización y cirugías de emergencia, Cobertura de gastos médicos por enfermedad o accidente",Seguros Generales Suramericana S.A.,2,
Franciscaprado488@edubus.cal,15915,100372,,,,,,
Franciscaprado488@edubus.cal,15915,100373,Seguro de Equipaje y Efectos Personales,75000,"Cobertura de artículos electrónicos bajo ciertos límites, Cobertura por pérdida, robo o daño de equipaje",HDI Seguros S.A.,1,Muy insatisfecho
Franciscaprado488@edubus.cal,15915,100378,,,,,5,Superó mis expectativas
Franciscaprado488@edubus.cal,,100379,,,,,4,"Satisfecho, pero hay detalles por mejorar"
leonor8583828@marmol.com,2187,100383,Seguro de Interrupción del Viaje,97000,"Cobertura de costos adicionales por regreso anticipado, Compensación por imprevistos que obliguen a detener el viaje",HDI Seguros S.A.,3,Servicio regular
samuel6727579@wass.com,7268,100384,,,,,4,Buena experiencia en general
,3030,100385,,,,,2,
Miguelaponte944@edubus.cal,3030,100386,,,,,2,Hubo varios problemas
Miguelaponte944@edubus.cal,3030,100387,,,,,1,Pésimo
Miguelaponte944@edubus.cal,3030,100390,Seguro de Responsabilidad Civil,18000,"Cobertura de daños a propiedades alquiladas, Gastos legales en caso de demandas civiles",Vida Cámara S.A.,,
sr.2609815@wass.com,10117,100391,Seguro por Demoras en el Viaje,42000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",MetLife Chile Seguros de Vida S.A.,1,No vuelvo más
Mercedessedillo672@edubus.cal,12140,100392,,,,,,
sr.2581166@outluc.com,8076,100394,Seguro de Interrupción del Viaje,20000,,BICE Vida Compañía de Seguros S.A.,5,Excelente
srsozaja802@viajesanma.com,6920,100404,,,,,1,Muy insatisfecho
srsozaja802@viajesanma.com,6920,100408,Seguro de Responsabilidad Civil,51000,,Seguros Generales Suramericana S.A.,2,Hubo varios problemas
maría2395412@outluc.com,20839,100416,,,,,,
maría2395412@outluc.com,20839,,Seguro de Responsabilidad Civil,51000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",HDI Seguros S.A.,,
cltrpu724@marmol.com,13533,100443,,,,,5,Servicio de primera
Sta.mercado151@tourket.com,4646,100449,Seguro de Responsabilidad Civil,34000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",Renta Nacional Compañía de Seguros Generales S.A.,1,Pésimo
Sta.mercado151@tourket.com,,100451,,,,,2,No me convenció del todo
felipe8077959@edubus.cal,,100455,Seguro de Interrupción del Viaje,39000,"Cobertura de costos adicionales por regreso anticipado, Reembolso de gastos no utilizados por interrupción del viaje",Liberty Compañía de Seguros Generales S.A.,,
,13277,100456,,,,,3,"Cumplió con mis expectativas, pero sin destacar"
Diegoparedes557@wass.com,4508,100459,Seguro de Equipaje y Efectos Personales,52000,"Cobertura por pérdida, robo o daño de equipaje, Indemnización por retraso en la entrega de equipaje",Liberty Compañía de Seguros Generales S.A.,5,Muy satisfecho
Diegoparedes557@wass.com,4508,100460,Seguro de Cancelación de Viaje,75000,"Cobertura de penalidades por cambio de vuelo, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",Renta Nacional Compañía de Seguros Generales S.A.,5,Excelente
Diegoparedes557@wass.com,4508,100462,,,,,4,Buena experiencia en general
luisa5629886@outluc.com,22022,100467,,,,,,
luisa5629886@outluc.com,22022,100468,,,,,,Me atendieron bien
glalza387@outluc.com,27275,100475,Seguro por Demoras en el Viaje,66000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",Vida Cámara S.A.,1,Muy insatisfecho
,27275,100480,,,,,,
Horacioalfaro577@edubus.cal,10745,100487,,,,,2,Regular
Horacioalfaro577@edubus.cal,10745,100489,,,,,,
srbahuro235@viajesanma.com,10676,100494,Seguro de Asistencia Médica,25000,"Evacuación y repatriación sanitaria, Hospitalización y cirugías de emergencia",MAPFRE Compañía de Seguros Generales de Chile S.A.,,
luis997686@viajesanma.com,6516,100503,,,,,,
luis997686@viajesanma.com,6516,100504,Seguro de Responsabilidad Civil,10000,"Cobertura de daños a propiedades alquiladas, Gastos legales en caso de demandas civiles",Seguros Generales Suramericana S.A.,,
luis997686@viajesanma.com,6516,100505,Seguro por Demoras en el Viaje,82000,,Confuturo S.A.,,
luis997686@viajesanma.com,6516,100507,Seguro de Responsabilidad Civil,56000,"Cobertura de daños a propiedades alquiladas, Gastos legales en caso de demandas civiles",BICE Vida Compañía de Seguros S.A.,,
ramona4051791@outluc.com,3785,,Seguro de Equipaje y Efectos Personales,27000,"Cobertura por pérdida, robo o daño de equipaje, Cobertura de artículos electrónicos bajo ciertos límites",Renta Nacional Compañía de Seguros Generales S.A.,5,Sin duda volveré
manuel4553723@viajesanma.com,19595,100514,,,,,5,Superó mis expectativas
manuel4553723@viajesanma.com,,100520,,,,,81,Sin duda volveré
yolanda8323644@viajesanma.com,25467,100523,,,,,5,Sin duda volveré
teresa3746431@edubus.cal,12966,100525,,,,,,
teresa3746431@edubus.cal,12966,100527,Seguro de Responsabilidad Civil,5000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",Consorcio Nacional de Seguros Vida S.A.,,
,38162,100535,,,,,1,No vuelvo más
roares206@tourket.com,38162,100539,Seguro por Demoras en el Viaje,98000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",MAPFRE Compañía de Seguros Generales de Chile S.A.,2,No me convenció del todo
ramiro6998863@marmol.com,17672,100541,,,,,3,Podría mejorar
ramiro6998863@marmol.com,17672,100546,,,,,4,Me atendieron bien
ramiro6998863@marmol.com,17672,100547,Seguro de Responsabilidad Civil,74000,"Cobertura de daños a propiedades alquiladas, Gastos legales en caso de demandas civiles",Vida Cámara S.A.,5,Sin duda volveré
ramiro6998863@marmol.com,17672,100549,Seguro de Asistencia Médica,41000,"Cobertura de medicamentos recetados, Hospitalización y cirugías de emergencia",Seguros Generales Suramericana S.A.,,No vuelvo más
stmarool540@outluc.com,16704,100559,,,,,,
Raquelarriaga466@viajesanma.com,6831,100565,Seguro de Responsabilidad Civil,45000,"Cobertura de daños a propiedades alquiladas, Gastos legales en caso de demandas civiles",Confuturo S.A.,,Servicio regular
,,100570,,,,,1,Pésimo
Raquelarriaga466@viajesanma.com,6831,100571,Seguro por Demoras en el Viaje,43000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",BICE Vida Compañía de Seguros S.A.,5,Excelente
caorma263@viajesanma.com,8773,100577,,,,,4,Bueno
alejandra4882857@marmol.com,2265,,Seguro de Equipaje y Efectos Personales,,"Asistencia para reemplazo de documentos de viaje perdidos, Cobertura por pérdida, robo o daño de equipaje",MetLife Chile Seguros de Vida S.A.,,
alejandra4882857@marmol.com,2265,100585,Seguro de Equipaje y Efectos Personales,25000,"Indemnización por retraso en la entrega de equipaje, Cobertura de artículos electrónicos bajo ciertos límites",Confuturo S.A.,2,Hubo varios problemas
jorge9998271@wass.com,4360,100589,,,,,,
jorge9998271@wass.com,4360,100590,,,,,,Hubo varios problemas
jorge9998271@wass.com,4360,100591,,,,,2,Regular
jorge9998271@wass.com,4360,100597,Seguro de Responsabilidad Civil,34000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",Seguros Generales Suramericana S.A.,,
jorge9998271@wass.com,4360,100598,,,,,,
jorge9998271@wass.com,4360,100599,Seguro por Demoras en el Viaje,99000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",Confuturo S.A.,,
jorge9998271@wass.com,4360,,Seguro de Responsabilidad Civil,88000,"Cobertura de daños a propiedades alquiladas, Cobertura por daños a terceros durante el viaje",Liberty Compañía de Seguros Generales S.A.,3,
srvimona836@edubus.cal,19778,100605,Seguro de Equipaje y Efectos Personales,41000,"Indemnización por retraso en la entrega de equipaje, Cobertura por pérdida, robo o daño de equipaje",Consorcio Nacional de Seguros Vida S.A.,,
srvimona836@edubus.cal,19778,,,,,,2,No lo recomendaría
sta.8353426@wass.com,2705,100615,Seguro de Equipaje y Efectos Personales,37000,"Cobertura de artículos electrónicos bajo ciertos límites, Asistencia para reemplazo de documentos de viaje perdidos",HDI Seguros S.A.,2,No me convenció del todo
,3109,100616,,,,,,
,12093,100623,,,,,,
Samuelcórdova913@tourket.com,12093,100628,Seguro de Interrupción del Viaje,16000,"Compensación por imprevistos que obliguen a detener el viaje, Reembolso de gastos no utilizados por interrupción del viaje",MAPFRE Compañía de Seguros Generales de Chile S.A.,4,Buena experiencia en general
Samuelcórdova913@tourket.com,12093,100631,,,,,3,"Cumplió con mis expectativas, pero sin destacar"
Samuelcórdova913@tourket.com,12093,100633,Seguro de Cancelación de Viaje,98000,"Cobertura de penalidades por cambio de vuelo, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",Renta Nacional Compañía de Seguros Generales S.A.,52,
Samuelcórdova913@tourket.com,,100636,,,,,3,"Cumplió con mis expectativas, pero sin destacar"
sra.3313341@marmol.com,-15429,100641,,,,,5,Sin duda volveré
sra.3313341@marmol.com,15429,100642,,,,,3,Podría mejorar
Sr.madera527@edubus.cal,1712,100644,Seguro por Demoras en el Viaje,21000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Reembolso de gastos adicionales por retrasos en vuelos",MetLife Chile Seguros de Vida S.A.,3,Podría mejorar
Jacoborojo472@marmol.com,,100645,Seguro de Asistencia Médica,100000,,HDI Seguros S.A.,3,Servicio regular
