id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,comodidades,tipo_bus
93439,62311,2025-10-16,364000,2,No disponible,364,glmápa136@viajes.cl,Castellón de la Plana,Paterna,47,336,182000,Ethiopian Airlines,2026-08-15,2026-08-15,{},
147169,,,,,Disponible,0,grrode416@viajes.cl,Inca,Motril,73,3499,392000,WestJet,2026-07-28,2026-12-20,{},
148057,,,,,Disponible,0,gufequ609@viajes.cl,Alcalá de Guadaira,Cartagena,19,3544,122000,Avianca,2026-09-13,2027-02-07,{},
148323,,,,,Disponible,0,guveav526@viajes.cl,Castellón de la Plana,Alcoy,41,4277,197000,United Airlines,2025-10-31,2026-04-27,{},
129074,61458,2025-02-13,74000,2,No disponible,74,jacobo2952233@viajes.cl,Leganés,Lérida,85,272,37000,Emirates,2025-04-30,2025-04-30,,
101493,65529,2025-04-16,354000,6,No disponible,354,jaime4919793@viajes.cl,Pamplona,Segovia,59,235,59000,Southwest Airlines,2026-02-03,2026-02-03,{},
147242,,,,,Disponible,0,jamava511@viajes.cl,Estepona,Sevilla,23,1090,65000,Lufthansa,2026-02-02,2026-03-19,{},
122843,65768,2025-01-19,774000,3,No disponible,774,japaca917@viajes.cl,Logroño,Santa Cruz de Tenerife,73,3491,258000,,2026-03-30,2026-04-01,{},
130770,59629,2025-09-05,558000,2,No disponible,558,jarodo529@viajes.cl,Fuenlabrada,Majadahonda,46,2861,279000,American Airlines,2026-03-11,2026-03-12,{},
119652,60676,2025-01-10,346000,2,No disponible,346,javier3160596@viajes.cl,Santa Cruz de Tenerife,León,35,3600,173000,KLM,2025-01-29,2025-01-31,{},
116771,62131,2025-11-13,2950000,10,No disponible,2950,joaquín1973311@viajes.cl,Almería,Cuenta,46,2570,295000,Aeroméxico,2026-03-04,2026-03-05,{},
127951,59134,2025-08-01,245000,5,No disponible,245,joaquín2078868@viajes.cl,Santa Coloma de Gramanet,Cádiz,82,120,49000,Air France,2026-03-16,2026-03-16,{},
147370,,,,,Disponible,0,joedmopo307@viajes.cl,Palencia,Rivas-Vaciamadrid,56,3046,145000,EasyJet,2025-04-22,2025-08-26,{},
110699,59220,2025-01-21,1268000,4,No disponible,1268,jogoma467@viajes.cl,Ponferrada,Algeciras,90,4236,317000,Aeroméxico,2025-04-29,2025-05-01,{},
124947,57636,2025-04-25,1845000,9,No disponible,1845,jolualca163@viajes.cl,Rubí,Cáceres,98,2185,205000,Japan Airlines,2025-05-28,2025-05-29,{},
93452,60352,2025-01-09,260000,2,No disponible,260,jomacaol823@viajes.cl,Lérida,Calahorra,16,595,130000,WestJet,2025-02-08,2025-02-08,{},
93967,60191,2025-07-28,2448000,8,No disponible,2448,joocle772@viajes.cl,Estepona,Santander,52,3537,306000,Air France,2025-09-14,2025-09-16,{},
109645,59055,2025-10-10,546000,3,No disponible,546,joquna220@viajes.cl,Getafe,Zaragoza,20,2845,182000,Lufthansa,2025-12-01,2025-12-02,{},
148348,,,,,Disponible,0,josé4978470@viajes.cl,Motril,Gijón,15,2214,230000,Qatar Airways,2025-02-01,2025-05-04,{},
109782,61952,2025-01-27,333000,3,No disponible,333,jovepo298@viajes.cl,Cornellá de Llobregat,Orense,79,659,111000,WestJet,2026-03-12,2026-03-12,,
143169,59428,2025-03-28,928000,8,No disponible,928,jubáor209@viajes.cl,Palencia,,95,1930,116000,Qatar Airways,2026-09-09,2026-09-10,{},
96367,66343,2025-06-30,760000,2,No disponible,760,julia5060345@viajes.cl,Ferrol,,53,3103,380000,Delta Air Lines,2026-04-04,2026-04-06,{},
93432,62311,2025-04-10,290000,2,No disponible,290,julio3900607@viajes.cl,Collado Villalba,Linares,41,874,145000,Vueling,2026-08-08,2026-08-08,{},
141767,57027,2025-05-04,1476000,3,No disponible,1476,julio6692906@viajes.cl,Gijón,Fuenlabrada,60,3873,492000,Aeroméxico,2025-05-15,2025-05-17,{},
108571,59614,2025-03-02,1176000,8,No disponible,1176,lomaáv687@viajes.cl,,Valdemoro,34,394,147000,LATAM Airlines,2025-09-11,2025-09-11,{},
133269,57883,2025-04-13,235000,1,No disponible,235,lorena2481523@viajes.cl,Mollet del Vallés,Leganés,20,3975,235000,Lufthansa,2025-05-19,2025-05-21,{},
148131,,,,,Disponible,0,lorenzo7727311@viajes.cl,Mataró,Lorca,78,502,107000,Qatar Airways,2026-08-10,2026-08-30,{},
148384,,,,,Disponible,0,lourdes3752581@viajes.cl,Jaén,Bilbao,30,776,108000,WestJet,2025-01-13,2025-02-14,{},
147424,,,,,Disponible,0,lourdes8362869@viajes.cl,Oviedo,Paterna,,3644,485000,Aeroméxico,2025-10-26,2026-03-26,{},
138057,62437,2026-02-12,365000,5,No disponible,365,lucari551@viajes.cl,,Santa Cruz de Tenerife,86,443,73000,KLM,2026-02-16,2026-02-16,{},
124767,58840,2025-09-15,1035000,9,No disponible,1035,lumialca380@viajes.cl,Leganés,Alicante,38,2891,115000,Air France,2026-10-25,2026-10-27,{},
97389,62178,2026-01-06,128000,1,No disponible,128,luz2860610@viajes.cl,San Cristróbal de la Laguna,,42,130,128000,EasyJet,2026-11-04,2026-11-04,{},
86105,57310,2025-05-10,596000,4,No disponible,596,mabahe502@viajes.cl,Salamanca,Lérida,85,1420,149000,Qatar Airways,2025-05-26,2025-05-26,{},
147839,,,,,Disponible,0,majáro736@viajes.cl,Alcoy,Getafe,88,523,18000,Ryanair,2026-10-10,,,
83125,65742,2025-02-14,165000,1,No disponible,165,manuel3575963@viajes.cl,Ciudad Real,Rivas-Vaciamadrid,90,2168,165000,LATAM Airlines,2025-02-15,2025-02-16,{},
148592,,,,,Disponible,0,maqupa704@viajes.cl,Chiclana de la Frontera,El Ejido,66,392,12000,Lufthansa,2025-12-03,2025-12-19,{},
146962,,,,,Disponible,0,marcos9487992@viajes.cl,Sevilla,Gerona,75,3806,455000,Ryanair,2025-11-02,2026-04-09,{},
119884,57492,2026-02-09,2065000,7,No disponible,2065,maroma719@viajes.cl,Vitoria,Elche,19,3965,295000,Wizz Air,2026-07-01,2026-07-03,{},
147086,,,,,Disponible,0,maría3238354@viajes.cl,Valdemoro,Lérida,82,2257,253000,Aeroméxico,2026-11-27,,{},
148066,,,,,Disponible,0,nacaca348@viajes.cl,El Ejido,San Cristróbal de la Laguna,74,1707,134000,Iberia,2025-12-23,2026-03-04,{},
93770,57761,2025-05-01,30000,1,No disponible,30,nanise574@viajes.cl,La Línea de la Concepción,Talavera de la Reina,12,1007,30000,Alaska Airlines,2026-08-13,2026-08-13,{},
114639,58674,2025-06-13,3204000,9,No disponible,3204,naroro910@viajes.cl,Alcobendas,,47,3022,356000,KLM,2026-01-19,2026-01-21,{},
147822,,,,,Disponible,0,oldeanco821@viajes.cl,Jerez de la Frontera,Sanlúcar de Barrameda,41,3431,169000,Spirit Airlines,2026-03-27,2026-08-16,{},
99104,56691,2025-03-10,400000,2,No disponible,400,olivia854628@viajes.cl,Lérida,Zaragoza,77,1963,200000,JetBlue,2025-07-23,2025-07-24,{},
147626,,,,,Disponible,0,patricia3238325@viajes.cl,Santa Cruz de Tenerife,Zaragoza,46,671,58000,Air New Zealand,2026-05-12,2026-06-08,{},
103117,63337,2026-03-07,2673000,9,No disponible,2673,rebeca2742263@viajes.cl,Dos Hermanas,Guadalajara,1,3492,297000,Ethiopian Airlines,2026-04-27,2026-04-29,{},
139216,58118,2026-03-14,2044000,7,No disponible,2044,revaor825@viajes.cl,Tarrasa,Elche,69,3083,292000,Air France,2026-05-16,2026-05-18,{},
148113,,,,,Disponible,0,rodrigo4810214@viajes.cl,Tarragona,Bilbao,31,1094,122000,All Nippon Airways (ANA),2026-05-17,2026-07-01,{},
143412,58883,2025-05-09,2970000,10,No disponible,2970,sara3658705@viajes.cl,Hospitalet de LLobregat,Pontevedra,39,2422,297000,Japan Airlines,2025-07-20,2025-07-21,{},
107573,62893,2025-04-06,1590000,5,No disponible,1590,sofia1431695@viajes.cl,Talavera de la Reina,Avilés,64,4106,318000,Iberia,2026-01-31,2026-02-02,{},
147349,,,,,Disponible,0,soledad4866400@viajes.cl,Cuenta,Alcorcón,77,3467,209000,LATAM Airlines,2025-12-06,2026-04-29,{},
147476,,,,,Disponible,0,sr.3043160@viajes.cl,Sabadell,Molina de Segura,67,4135,282000,Wizz Air,2025-01-01,,{},
139050,55637,2025-05-04,1690000,10,No disponible,1690,sr.3134211@viajes.cl,Alcalá de Henares,Telde,73,381,169000,Qantas,2026-06-03,2026-06-03,{},
148291,,,,,Disponible,0,sr.3383439@viajes.cl,Valencia,Vigo,35,2962,366000,Air Canada,2026-04-30,2026-08-31,{},
113472,58283,2025-07-05,495000,3,No disponible,495,sr.3664786@viajes.cl,Valladolid,Collado Villalba,93,1627,165000,Turkish Airlines,2025-08-06,,{},
82206,63614,2025-03-21,1205000,5,No disponible,1205,sr.590458@viajes.cl,Zamora,Pamplona,3,3343,241000,LATAM Airlines,2025-06-09,,{},
147284,,,,,Disponible,0,sr.8656807@viajes.cl,San Sebastían de los Reyes,El Puerto de Santa María,45,980,54000,United Airlines,2025-12-25,2026-02-03,{},
148526,,,,,Disponible,0,sra.2941122@viajes.cl,Gecho,Chiclana de la Frontera,42,2131,138000,Iberia,2026-09-23,2026-12-20,{},
123082,64810,2025-01-25,840000,8,No disponible,840,sra.4531821@viajes.cl,Málaga,Mollet del Vallés,34,1023,105000,Lufthansa,2025-05-06,2025-05-06,{},
107891,57940,2025-02-12,288000,6,No disponible,288,sra.8471206@viajes.cl,Granollers,Badajoz,79,251,48000,,2025-02-21,2025-02-21,{},
135622,66250,2025-06-03,180000,1,No disponible,180,sra.8766158@viajes.cl,Salamanca,La Coruña,100,2365,180000,Emirates,2025-10-10,2025-10-11,{},
85852,66095,2025-06-11,990000,5,No disponible,990,sramgalo790@viajes.cl,Huelva,Fuengirola,58,3890,198000,Ethiopian Airlines,2026-06-27,,{},
136789,57221,2025-01-15,370000,10,No disponible,370,srflsolu390@viajes.cl,Santander,Leganés,12,364,37000,American Airlines,2026-11-13,2026-11-13,,
94942,58022,2025-03-02,1060000,10,No disponible,1060,srgepili368@viajes.cl,Burgos,Alcorcón,87,2128,106000,Frontier Airlines,2025-03-23,2025-03-24,{},
86253,64359,2026-08-31,3458000,7,No disponible,3458,srjuardeje698@viajes.cl,Benidorm,,,3923,494000,Japan Airlines,2026-11-02,,{},
147823,,,,,Disponible,0,srluququ687@viajes.cl,Torrelavega,Ceuta,89,596,68000,,2025-08-03,2025-08-27,{},
148161,,,,,Disponible,0,srmacaes852@viajes.cl,Cornellá de Llobregat,Mataró,95,1270,127000,American Airlines,2026-10-27,2026-12-18,{},
147097,,,,,Disponible,0,srmasodues715@viajes.cl,Alcobendas,Reus,61,1630,84000,JetBlue,2026-09-05,2026-11-11,{},
89415,56723,2025-11-21,942000,3,No disponible,942,sta.1409702@viajes.cl,Torrelavega,San Cristróbal de la Laguna,78,3322,314000,Frontier Airlines,2026-07-14,2026-07-16,{},
96040,63654,2025-04-03,594000,3,No disponible,594,sta.3082939@viajes.cl,Rivas-Vaciamadrid,Torrelavega,6,3259,198000,American Airlines,2025-06-02,2025-06-04,{},
139237,58024,2025-01-28,3906000,9,No disponible,3906,sta.5063904@viajes.cl,Elda,Barcelona,18,3700,434000,Air New Zealand,2025-10-08,2025-10-10,{},
147331,,,,,Disponible,0,toquma393@viajes.cl,Cáceres,San Fernando,71,3708,332000,Etihad Airways,2026-01-03,2026-06-06,{},
129613,56058,2026-02-20,666000,9,No disponible,666,toviag268@viajes.cl,Alcobendas,Móstoles,2,439,74000,Frontier Airlines,2026-04-23,2026-04-23,{},
88197,58019,2025-04-29,855000,5,No disponible,855,victoria3901472@viajes.cl,Arrecife,,64,618,171000,,2025-05-03,2025-05-03,{},
133100,62806,2025-12-19,162000,1,No disponible,162,víctor4658817@viajes.cl,San Cristróbal de la Laguna,Baracaldo,96,1579,162000,Alaska Airlines,2026-08-07,,{},
147741,,,,,Disponible,0,áncava459@viajes.cl,,Estepona,52,4179,444000,Qantas,2026-06-30,2026-12-21,{},
93391,61199,2025-11-19,510000,6,No disponible,510,ángela4947162@viajes.cl,,Sagunto,79,749,85000,Spirit Airlines,2026-03-26,2026-03-26,{},
147124,,,,,Disponible,0,óscar7955474@viajes.cl,,Elda,,200,189000,JetBlue,2025-05-11,2025-05-19,{},
112079,63804,2025-02-02,820000,10,No disponible,820,ósnapa647@viajes.cl,Hospitalet de LLobregat,Alcobendas,96,1175,82000,Southwest Airlines,2025-12-03,2025-12-03,{},
143382,62487,2025-04-19,295000,5,No disponible,295,Albertoocasio669@viajes.cl,Viladecans,Reus,91,379,59000,JetBlue,2025-11-13,,{},
140230,57950,2025-07-09,258000,6,No disponible,258,Alejandramurillo755@viajes.cl,Huelva,Viladecans,53,1388,43000,Spirit Airlines,2025-09-03,2025-09-03,{},
147637,,,,,Disponible,0,Andreagriego524@viajes.cl,Albacete,Gandía,60,3982,408000,Vueling,2026-07-28,2027-01-09,{},
147811,,,,,Disponible,0,Anitallamas291@viajes.cl,Cerdañola del Vallés,Cáceres,21,1383,42000,Copa Airlines,2026-07-18,2026-09-13,{},
147766,,,,,Disponible,0,Benjamínjiménez670@viajes.cl,Lugo,Cuenta,80,1272,36000,American Airlines,2025-09-10,2025-11-02,{},
136112,66440,2025-01-29,714000,6,No disponible,714,Carlosfierro146@viajes.cl,Sevilla,Viladecans,59,1029,119000,Qantas,2025-02-21,2025-02-21,{},
148158,,,,,Disponible,0,Claudiocantú636@viajes.cl,Rubí,Ferrol,58,1691,75000,Vueling,2026-09-03,2026-11-12,{},
128318,58605,2025-02-02,272000,4,No disponible,272,Cristinatijerina877@viajes.cl,Fuengirola,Parla,14,2028,68000,,2026-08-14,2026-08-15,{},
128241,55938,2025-04-15,1816000,8,No disponible,1816,Doloresroybal738@viajes.cl,Cuenta,Palma de Mallorca,86,2317,227000,Alaska Airlines,2026-02-16,2026-02-17,{},
143795,63212,2025-07-14,1323000,9,No disponible,1323,Elisarubio933@viajes.cl,Valdemoro,Irún,67,3407,147000,Qatar Airways,2025-10-22,2025-10-24,{},
147297,,,,,Disponible,0,Elviraiglesias305@viajes.cl,La Coruña,Alcalá de Guadaira,41,4096,218000,Frontier Airlines,2026-10-18,2027-04-06,{},
148174,,,,,Disponible,0,Estelareyna597@viajes.cl,Mérida,Mollet del Vallés,49,3353,353000,EasyJet,2025-12-17,2026-05-05,{},
147978,,,,,Disponible,0,Evanavarrete220@viajes.cl,San Cristróbal de la Laguna,Ávila,49,1294,131000,Spirit Airlines,2025-09-20,2025-11-12,{},
89158,66529,2025-12-16,868000,7,No disponible,868,Fernandolomeli208@viajes.cl,Manresa,Santa Cruz de Tenerife,25,2774,124000,Delta Air Lines,2026-11-17,2026-11-18,{},
109212,60566,2025-07-31,2712000,8,No disponible,2712,Franciscamontalvo506@viajes.cl,Santa Lucía de Tirajana,Castellón de la Plana,50,3836,339000,Southwest Airlines,2026-04-15,2026-04-17,{},
121214,61920,2025-03-13,1190000,5,No disponible,1190,Franciscoalba215@viajes.cl,Alcalá de Guadaira,La Línea de la Concepción,50,4105,238000,Iberia,2025-07-05,,{},
147664,,,,,Disponible,0,Gonzalocervántez728@viajes.cl,Lugo,Pamplona,56,1621,109000,Air France,2025-05-06,2025-07-12,{},
148319,,,,,Disponible,0,Gregorioverdugo611@viajes.cl,Sanlúcar de Barrameda,Lorca,1,725,50000,Singapore Airlines,2025-03-19,2025-04-18,{},
92445,55707,2025-01-21,392000,2,No disponible,392,Hugoleyva186@viajes.cl,Manresa,Gijón,80,1586,196000,Wizz Air,2025-07-09,2025-07-10,{},
116726,66434,2025-04-22,1272000,8,No disponible,1272,Ignacioholguín519@viajes.cl,Sevilla,Ciudad Real,,2089,159000,Wizz Air,2025-06-29,2025-06-30,{},
116295,57201,2025-02-21,2016000,7,No disponible,2016,Javiernieves797@viajes.cl,Mérida,Castellón de la Plana,69,2667,288000,Ryanair,2025-05-12,2025-05-13,{},
147094,,,,,Disponible,0,Josefinapichardo787@viajes.cl,Molina de Segura,Algeciras,54,473,175000,British Airways,2025-02-14,,,
97781,59825,2025-04-22,2088000,9,No disponible,2088,Lorenzoiglesias999@viajes.cl,Elda,Cerdañola del Vallés,,3161,232000,Air New Zealand,2025-11-12,2025-11-14,{},
148353,,,,,Disponible,0,Luciabañuelos420@viajes.cl,Zaragoza,Torrelavega,92,1699,110000,Delta Air Lines,2025-02-16,2025-04-27,{},
101285,65931,2025-01-19,119000,1,No disponible,119,Luisasoliz819@viajes.cl,Collado Villalba,Madrid,44,2042,119000,United Airlines,2025-04-11,2025-04-12,{},
109222,61708,2025-02-15,2120000,5,No disponible,2120,Luisayala555@viajes.cl,Orihuela,Santa Coloma de Gramanet,85,3676,424000,,2025-04-01,2025-04-03,{},
105670,60488,2025-01-27,3830000,10,No disponible,3830,Marcocortez795@viajes.cl,Santander,Alicante,52,3204,383000,Etihad Airways,2025-06-08,2025-06-10,{},
122529,61791,2026-04-02,1210000,10,No disponible,1210,Marcoharo601@viajes.cl,Albacete,Alcoy,47,3493,121000,Spirit Airlines,2026-04-05,2026-04-07,{},
121637,60051,2025-05-10,892000,4,No disponible,892,Marcoscorrales762@viajes.cl,Fuengirola,Fuengirola,10,2369,223000,Air France,2026-02-18,,{},
89656,65703,2025-01-23,1421000,7,No disponible,1421,Maríarubio434@viajes.cl,Gerona,Córdoba,57,3021,203000,Ethiopian Airlines,2026-07-20,2026-07-22,,
88099,61215,2025-04-27,2574000,9,No disponible,2574,Pablonaranjo381@viajes.cl,Lugo,Benidorm,26,2812,286000,Spirit Airlines,2026-05-31,2026-06-01,{},
147853,,,,,Disponible,0,Patriciocerda695@viajes.cl,Reus,Huelva,62,3984,461000,,2025-02-09,2025-07-25,{},
115608,55955,2026-04-22,3008000,8,No disponible,3008,Pedrolugo488@viajes.cl,Vitoria,Sagunto,26,3227,376000,Air France,2026-05-05,2026-05-07,{},
129605,59142,2026-08-14,550000,10,No disponible,550,Raquelvillalobos916@viajes.cl,San Sebastián,Burgos,56,1321,55000,Air New Zealand,2026-10-23,2026-10-23,{},
148111,,,,,Disponible,0,Raúlbadillo577@viajes.cl,Torrevieja,Dos Hermanas,94,2127,89000,EasyJet,2025-05-30,2025-08-26,{},
117635,59163,2025-02-01,3105000,9,No disponible,3105,Robertosandoval817@viajes.cl,El Ejido,Móstoles,4,3619,345000,Lufthansa,2025-03-27,2025-03-29,{},
147501,,,,,Disponible,0,Rocioanguiano798@viajes.cl,Elda,Albacete,81,1384,86000,Aeroméxico,2026-07-27,2026-09-22,{},
143677,62411,2025-03-14,560000,7,No disponible,560,Samuelmenéndez181@viajes.cl,Alicante,Santa Cruz de Tenerife,1,2706,80000,Qatar Airways,2025-09-02,2025-09-03,{},
126014,65399,2026-06-02,408000,4,No disponible,408,Sanchobétancourt392@viajes.cl,Alicante,Vigo,95,258,102000,Wizz Air,2026-10-18,2026-10-18,{},
122661,64807,2025-08-04,253000,1,No disponible,253,Sanchoponce341@viajes.cl,Benalmádena,Jaén,90,3290,253000,Air France,2025-08-29,2025-08-31,{},
124824,57022,2025-04-10,2810000,10,No disponible,2810,Sergioromo646@viajes.cl,Alcalá de Henares,Rubí,50,2815,281000,Air New Zealand,2025-09-06,2025-09-07,{},
102077,60499,2025-02-18,970000,5,No disponible,970,Silviasantacruz103@viajes.cl,Zamora,Zaragoza,82,3880,194000,Alaska Airlines,2025-12-12,2025-12-14,{},
147544,,,,,Disponible,0,Sr.adorno886@viajes.cl,La Coruña,Granada,1,1399,43000,LATAM Airlines,2025-07-29,2025-09-25,{},
127539,60407,2025-01-28,702000,6,No disponible,702,Sr.limón373@viajes.cl,Parla,Majadahonda,57,834,117000,Frontier Airlines,2026-09-18,2026-09-18,{},
133857,65982,2025-12-13,1610000,7,No disponible,1610,Sra.escamilla417@viajes.cl,Toledo,Granollers,81,2701,230000,EasyJet,2026-03-21,2026-03-22,{},
91157,66410,2025-02-20,51000,1,No disponible,51,Sta.casares518@viajes.cl,Gijón,Alcobendas,,1402,51000,British Airways,2025-11-27,2025-11-27,{},
146948,,,,,Disponible,0,Sta.colunga585@viajes.cl,Mijas,Vigo,,1175,63000,All Nippon Airways (ANA),2026-07-12,2026-08-29,{},
130128,61703,2025-03-19,780000,10,No disponible,780,Sta.contreras629@viajes.cl,Orihuela,La Línea de la Concepción,55,2104,78000,Southwest Airlines,2025-05-30,2025-05-31,{},
148359,,,,,Disponible,0,Sta.gaona818@viajes.cl,Alcalá de Guadaira,Cartagena,30,3221,320000,Air New Zealand,2025-05-29,2025-10-10,{},
146985,,,,,Disponible,0,Sta.mesa478@viajes.cl,Albacete,Badajoz,67,2863,297000,Southwest Airlines,2026-06-04,2026-10-01,{},
148109,,,,,Disponible,0,Sta.miranda323@viajes.cl,Viladecans,Ponferrada,4,2846,107000,KLM,2025-12-31,,{},
147524,,,,,Disponible,0,Sta.pantoja641@viajes.cl,Ponferrada,,13,2027,123000,Air Canada,2025-11-29,2026-02-21,{},
147339,,,,,Disponible,0,Timoteogodoy576@viajes.cl,Santa Coloma de Gramanet,Fuenlabrada,12,2295,220000,Wizz Air,2025-08-10,,{},
115613,61658,2025-01-13,960000,10,No disponible,960,Timoteoparra548@viajes.cl,Palencia,Ferrol,50,2241,96000,Air France,2025-03-30,2025-03-31,{},
104299,63094,2025-07-21,540000,6,No disponible,540,Vicenteescobar772@viajes.cl,Elda,Jaén,34,848,90000,All Nippon Airways (ANA),2025-09-05,2025-09-05,{},
136184,57876,2025-03-30,624000,4,No disponible,624,alberto9508888@viajes.cl,Santa Lucía de Tirajana,Torrejón de Ardoz,15,3252,156000,Wizz Air,2026-08-10,2026-08-12,{},
147851,,,,,Disponible,0,alfonso9925642@viajes.cl,Majadahonda,Chiclana de la Frontera,,2565,267000,Lufthansa,2025-04-02,2025-07-17,{},
94167,56839,2025-01-25,308000,2,No disponible,308,alraba458@viajes.cl,Málaga,,60,1759,154000,Alaska Airlines,2025-09-16,2025-09-17,,
147361,,,,,Disponible,0,alraga536@viajes.cl,Parla,Elda,100,1818,149000,Turkish Airlines,2025-06-10,,{},
83588,58673,2025-06-29,2493000,9,No disponible,2493,amalia1638984@viajes.cl,Orense,Torrevieja,86,2248,277000,Southwest Airlines,2026-11-26,2026-11-27,{},
98098,57294,2025-02-08,300000,5,No disponible,300,andrés6213400@viajes.cl,Mérida,Torrejón de Ardoz,11,981,60000,Frontier Airlines,2025-03-26,2025-03-26,{},
147789,,,,,Disponible,0,arabma748@viajes.cl,Murcia,Segovia,58,3534,287000,Delta Air Lines,2025-09-29,2026-02-23,{},
86620,66354,2025-03-02,1668000,6,No disponible,1668,ardepe428@viajes.cl,Dos Hermanas,Torrevieja,63,2304,278000,Japan Airlines,2026-04-11,2026-04-12,{},
148415,,,,,Disponible,0,armede997@viajes.cl,Castellón de la Plana,Valdemoro,68,2959,328000,Singapore Airlines,2026-02-03,2026-06-06,,
101831,61359,2025-07-13,805000,5,No disponible,805,baalma673@viajes.cl,Tarragona,,40,512,161000,Aeroméxico,2026-03-13,2026-03-13,{},
100433,59823,2025-05-07,1736000,8,No disponible,1736,bernardo1555269@viajes.cl,Sagunto,Bilbao,65,3107,217000,Air France,2025-05-28,2025-05-30,{},
148425,,,,,Disponible,0,cacasa738@viajes.cl,Santa Coloma de Gramanet,Toledo,7,496,79000,Singapore Airlines,2025-05-26,2025-06-15,{},
109893,56469,2026-01-07,270000,6,No disponible,270,cavare416@viajes.cl,Orihuela,Valdemoro,66,1015,45000,Alaska Airlines,2026-05-19,2026-05-19,{},
147027,,,,,Disponible,0,claudio8130894@viajes.cl,Torrevieja,Arrecife,10,2731,169000,British Airways,2025-08-29,2025-12-20,{},
93774,57761,2026-06-13,180000,1,No disponible,180,clbeáv539@viajes.cl,Talavera de la Reina,,56,584,180000,Vueling,2026-08-16,2026-08-16,{},
81857,65294,2025-01-30,395000,5,No disponible,395,crelpa783@viajes.cl,Marbella,Alcorcón,84,250,79000,American Airlines,2026-02-15,2026-02-15,,
111599,56555,2025-03-25,684000,4,No disponible,684,cristina2812921@viajes.cl,Valladolid,Vigo,36,4173,171000,EasyJet,2026-09-26,2026-09-28,{},
144335,58947,2026-03-29,318000,6,No disponible,318,cristina3540137@viajes.cl,Mollet del Vallés,Santa Lucía de Tirajana,17,1647,53000,Spirit Airlines,2026-10-07,2026-10-08,{},
