correo_usuario,reserva_id,tipo_seguro,valor_seguro,clausula,empresa_seguro
josefina6041581@tourket.com,129810,Seguro de Cancelación de Viaje,76000,"Cobertura de penalidades por cambio de vuelo, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",Confuturo S.A.
dacave754@wass.com,129819,,,,
adgule331@wass.com,129824,,6000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Cobertura de penalidades por cambio de vuelo",MetLife Chile Seguros de Vida S.A.
magagu212@tourket.com,129839,,,,
magagu212@tourket.com,,,,,
magagu212@tourket.com,129844,Seguro de Asistencia Médica,73000,"Evacuación y repatriación sanitaria, Cobertura de gastos médicos por enfermedad o accidente",
,129848,,,,
jadeur414@marmol.com,129853,,,,
jadeur414@marmol.com,129858,,,,
jadeur414@marmol.com,129859,,,,
doesve131@marmol.com,129864,Seguro por Demoras en el Viaje,40000,"Indemnización por pérdida de conexiones debido a retrasos, Cobertura de alojamiento y alimentación por retrasos prolongados",HDI Seguros S.A.
doesve131@marmol.com,129866,,,,
doesve131@marmol.com,129873,,,,
doesve131@marmol.com,129875,,,,
gucuag705@viajesanma.com,131345,,,,
helima194@viajesanma.com,129879,Seguro de Interrupción del Viaje,,"Compensación por imprevistos que obliguen a detener el viaje, Cobertura de costos adicionales por regreso anticipado",Confuturo S.A.
helima194@viajesanma.com,129881,Seguro por Demoras en el Viaje,74000,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",Seguros Generales Suramericana S.A.
,129900,,,,
julio865652@edubus.cal,130461,,,,
Ramónmeza474@tourket.com,130469,,,,
sta.1931877@tourket.com,129901,Seguro de Asistencia Médica,75000,"Hospitalización y cirugías de emergencia, Evacuación y repatriación sanitaria",HDI Seguros S.A.
,129907,,,,
ana8107329@tourket.com,131123,,,,
natalia5762344@viajesanma.com,129913,,,,
natalia5762344@viajesanma.com,129916,,,,
,129917,,,,
maría3736885@marmol.com,129922,,,,
maría3736885@marmol.com,129923,,,,
goqude785@marmol.com,129924,,,,
goqude785@marmol.com,129927,,,,
anlubená244@edubus.cal,129929,,,,
anlubená244@edubus.cal,129934,Seguro de Asistencia Médica,,"Cobertura de medicamentos recetados, Evacuación y repatriación sanitaria",Confuturo S.A.
,129941,,,,
Ignaciomanzanares767@outluc.com,,,,,
Ignaciomanzanares767@outluc.com,129946,,,,
Cristinalaboy646@outluc.com,129954,Seguro de Responsabilidad Civil,26000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",BICE Vida Compañía de Seguros S.A.
Cristinalaboy646@outluc.com,129955,,,,
Cristinalaboy646@outluc.com,129958,,,,
joalta315@viajesanma.com,131455,,,,
savina416@edubus.cal,,,,,
savina416@edubus.cal,129965,Seguro de Responsabilidad Civil,23000,"Gastos legales en caso de demandas civiles, Cobertura por daños a terceros durante el viaje",Liberty Compañía de Seguros Generales S.A.
savina416@edubus.cal,129966,,,,
srmimeca778@outluc.com,129968,,,,
julio5016377@marmol.com,129992,Seguro de Responsabilidad Civil,62000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",Consorcio Nacional de Seguros Vida S.A.
julio5016377@marmol.com,129995,,,,
julio5016377@marmol.com,,,,,
sta.3731668@viajesanma.com,129999,,,,
sta.3731668@viajesanma.com,130006,,,,
,130008,,,,
Germánpelayo635@outluc.com,130009,,64000,"Cobertura de artículos electrónicos bajo ciertos límites, Asistencia para reemplazo de documentos de viaje perdidos",BICE Vida Compañía de Seguros S.A.
Germánpelayo635@outluc.com,130010,Seguro por Demoras en el Viaje,51000,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",MetLife Chile Seguros de Vida S.A.
Cristianmontero800@edubus.cal,130019,,,,
,130022,,,,
escaal478@edubus.cal,130035,,,,
escaal478@edubus.cal,130039,,36000,"Hospitalización y cirugías de emergencia, Cobertura de medicamentos recetados",Consorcio Nacional de Seguros Vida S.A.
escaal478@edubus.cal,130040,,,,
julia8587147@marmol.com,,,,,
julia8587147@marmol.com,130046,,,,
julia8587147@marmol.com,130047,Seguro de Responsabilidad Civil,30000,,HDI Seguros S.A.
rovaco363@marmol.com,130052,,,,
rovaco363@marmol.com,130058,,,,
vetedu927@wass.com,130063,,,,
vetedu927@wass.com,130065,,,,
Luismorales880@viajesanma.com,130070,,,,
Luismorales880@viajesanma.com,130071,Seguro de Cancelación de Viaje,40000,"Cobertura de penalidades por cambio de vuelo, Cobertura por cancelaciones debido a desastres naturales o disturbios",Confuturo S.A.
Luismorales880@viajesanma.com,130074,,,,
sr.9705134@edubus.cal,130077,,,,
sr.9705134@edubus.cal,,,,,
sr.9705134@edubus.cal,130080,,,,
Lolasegovia453@tourket.com,,Seguro de Equipaje y Efectos Personales,15000,"Asistencia para reemplazo de documentos de viaje perdidos, Cobertura por pérdida, robo o daño de equipaje",BICE Vida Compañía de Seguros S.A.
Sta.sánchez524@tourket.com,,Seguro de Interrupción del Viaje,69000,"Compensación por imprevistos que obliguen a detener el viaje, Reembolso de gastos no utilizados por interrupción del viaje",Renta Nacional Compañía de Seguros Generales S.A.
Sta.sánchez524@tourket.com,130087,,,,
Maricarmencordero360@edubus.cal,130093,,,,
Maricarmencordero360@edubus.cal,130094,,,,
Maricarmencordero360@edubus.cal,130097,Seguro de Responsabilidad Civil,68000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",
,130100,Seguro de Equipaje y Efectos Personales,87000,"Cobertura por pérdida, robo o daño de equipaje, Indemnización por retraso en la entrega de equipaje",Seguros Generales Suramericana S.A.
Maricarmencordero360@edubus.cal,130104,Seguro por Demoras en el Viaje,73000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",Seguros Generales Suramericana S.A.
,130112,,,,
,130115,Seguro por Demoras en el Viaje,,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",BICE Vida Compañía de Seguros S.A.
romebr232@marmol.com,130123,Seguro de Equipaje y Efectos Personales,20000,,MAPFRE Compañía de Seguros Generales de Chile S.A.
romebr232@marmol.com,130124,,,,
jucépial277@viajesanma.com,130144,,,,
jucépial277@viajesanma.com,130146,,,,
jucépial277@viajesanma.com,130149,,,,
jucépial277@viajesanma.com,130150,Seguro de Asistencia Médica,78000,,Consorcio Nacional de Seguros Vida S.A.
jucépial277@viajesanma.com,130151,,,,
Elsamalave781@tourket.com,130152,,,,
,130157,Seguro de Asistencia Médica,31000,"Hospitalización y cirugías de emergencia, Cobertura de gastos médicos por enfermedad o accidente",Liberty Compañía de Seguros Generales S.A.
josé5690226@marmol.com,130159,,,,
josé5690226@marmol.com,,,,,
josé5690226@marmol.com,130165,Seguro de Cancelación de Viaje,37000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Cobertura de penalidades por cambio de vuelo",Consorcio Nacional de Seguros Vida S.A.
ángrmu104@edubus.cal,130193,,,,
Santiagoabeyta439@marmol.com,130171,Seguro de Responsabilidad Civil,,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",Renta Nacional Compañía de Seguros Generales S.A.
Santiagoabeyta439@marmol.com,130172,Seguro de Equipaje y Efectos Personales,48000,"Cobertura por pérdida, robo o daño de equipaje, Asistencia para reemplazo de documentos de viaje perdidos",Confuturo S.A.
almepa689@wass.com,130175,,,,
ricardo6533570@wass.com,130180,Seguro de Interrupción del Viaje,70000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",Liberty Compañía de Seguros Generales S.A.
,131860,,,,
marisol888147@outluc.com,131862,,,,
ricardo6533570@wass.com,130182,Seguro de Equipaje y Efectos Personales,64000,"Cobertura de artículos electrónicos bajo ciertos límites, Cobertura por pérdida, robo o daño de equipaje",Vida Cámara S.A.
ricardo6533570@wass.com,130183,Seguro por Demoras en el Viaje,23000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Reembolso de gastos adicionales por retrasos en vuelos",Renta Nacional Compañía de Seguros Generales S.A.
ricardo6533570@wass.com,130184,,,,
luroro823@edubus.cal,130190,Seguro por Demoras en el Viaje,36000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",MAPFRE Compañía de Seguros Generales de Chile S.A.
ángrmu104@edubus.cal,130195,,,,
gulesá471@tourket.com,130198,,,,
gulesá471@tourket.com,130203,,40000,"Cobertura de medicamentos recetados, Evacuación y repatriación sanitaria",Seguros Generales Suramericana S.A.
gulesá471@tourket.com,130204,,,,
Sta.cardenas608@viajesanma.com,130216,,,,
Amaliarojas557@wass.com,130223,Seguro de Responsabilidad Civil,68000,"Cobertura de daños a propiedades alquiladas, Gastos legales en caso de demandas civiles",Seguros Generales Suramericana S.A.
Sta.delvalle496@tourket.com,130228,Seguro de Responsabilidad Civil,53000,"Gastos legales en caso de demandas civiles, Cobertura por daños a terceros durante el viaje",Vida Cámara S.A.
srjaarja449@marmol.com,131525,,,,
luisa3743655@tourket.com,130236,Seguro por Demoras en el Viaje,53000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",Renta Nacional Compañía de Seguros Generales S.A.
Bertaleón826@edubus.cal,130239,,,,
,,Seguro de Responsabilidad Civil,41000,"Gastos legales en caso de demandas civiles, Cobertura de daños a propiedades alquiladas",Liberty Compañía de Seguros Generales S.A.
Bertaleón826@edubus.cal,130242,Seguro de Equipaje y Efectos Personales,90000,"Asistencia para reemplazo de documentos de viaje perdidos, Indemnización por retraso en la entrega de equipaje",HDI Seguros S.A.
Bertaleón826@edubus.cal,130246,,,,
dorotea9511864@marmol.com,130251,,,,
diquec564@outluc.com,130255,,,,
joluamga363@edubus.cal,130260,,,,
Lorenamoya505@marmol.com,,Seguro de Asistencia Médica,64000,"Cobertura de medicamentos recetados, Hospitalización y cirugías de emergencia",Consorcio Nacional de Seguros Vida S.A.
Lorenamoya505@marmol.com,130266,,,,
Lorenamoya505@marmol.com,130268,,,,
dorotea2336994@edubus.cal,130274,,,,
sr.1848142@outluc.com,130277,Seguro por Demoras en el Viaje,32000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",Renta Nacional Compañía de Seguros Generales S.A.
sr.1848142@outluc.com,130279,,,,
sr.1848142@outluc.com,130281,Seguro de Cancelación de Viaje,94000,"Cobertura de penalidades por cambio de vuelo, Reembolso por cancelaciones laborales imprevistas",MetLife Chile Seguros de Vida S.A.
femagu861@outluc.com,130286,Seguro por Demoras en el Viaje,25000,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",MetLife Chile Seguros de Vida S.A.
marcela9324829@wass.com,130296,,,,
marcela9324829@wass.com,130298,,,,
sra.1689413@outluc.com,130303,,10000,"Asistencia para reemplazo de documentos de viaje perdidos, Cobertura por pérdida, robo o daño de equipaje",MAPFRE Compañía de Seguros Generales de Chile S.A.
sra.1689413@outluc.com,,,,,
Elsahenríquez197@marmol.com,130310,,,,
vichar900@wass.com,130312,,,,
marcos3749169@wass.com,130327,,,,
isabel751632@viajesanma.com,130332,,,,
rocio8701276@tourket.com,130333,,,,
enrique1940689@tourket.com,130335,,,,
enrique1940689@tourket.com,130339,,,,
stispogo714@edubus.cal,130347,,,,
maraja377@viajesanma.com,130351,Seguro por Demoras en el Viaje,74000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",
arbáma992@marmol.com,130353,Seguro de Cancelación de Viaje,91000,"Reembolso por cancelaciones laborales imprevistas, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",Confuturo S.A.
loayco467@edubus.cal,130356,,,,
loayco467@edubus.cal,130360,,,,
,,,,,
esbero732@outluc.com,130362,,,,
esbero732@outluc.com,130364,,,,
grsaos554@outluc.com,130366,,,,
grsaos554@outluc.com,130369,,,,
grsaos554@outluc.com,130370,,,,
grsaos554@outluc.com,130373,,,,
fequte883@marmol.com,130377,,,,
maría2008760@marmol.com,130380,Seguro de Asistencia Médica,75000,"Cobertura de gastos médicos por enfermedad o accidente, Hospitalización y cirugías de emergencia",BICE Vida Compañía de Seguros S.A.
maría2008760@marmol.com,130383,Seguro de Responsabilidad Civil,,"Gastos legales en caso de demandas civiles, Cobertura de daños a propiedades alquiladas",MAPFRE Compañía de Seguros Generales de Chile S.A.
Sra.agosto600@marmol.com,130393,,,,
Florenciagalindo969@marmol.com,130396,,,,
Florenciagalindo969@marmol.com,130400,Seguro de Asistencia Médica,52000,"Hospitalización y cirugías de emergencia, Cobertura de medicamentos recetados",Renta Nacional Compañía de Seguros Generales S.A.
sra.6645978@outluc.com,130403,,,,
Marianobatista892@outluc.com,130410,Seguro de Interrupción del Viaje,42000,"Cobertura de costos adicionales por regreso anticipado, Reembolso de gastos no utilizados por interrupción del viaje",
Adelallamas253@wass.com,130415,Seguro de Interrupción del Viaje,56000,,MetLife Chile Seguros de Vida S.A.
carolina751784@tourket.com,130417,Seguro de Equipaje y Efectos Personales,89000,,
antonio638296@tourket.com,134744,,,,
sta.960821@marmol.com,,Seguro por Demoras en el Viaje,32000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",Vida Cámara S.A.
sta.960821@marmol.com,130424,,,,
sta.960821@marmol.com,130425,,,,
,130426,,,,
óstobe285@marmol.com,130432,Seguro por Demoras en el Viaje,48000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Reembolso de gastos adicionales por retrasos en vuelos",Confuturo S.A.
matecolo762@edubus.cal,130435,Seguro de Cancelación de Viaje,86000,"Reembolso por cancelaciones laborales imprevistas, Cobertura de penalidades por cambio de vuelo",Renta Nacional Compañía de Seguros Generales S.A.
Ramónmeza474@tourket.com,130470,Seguro por Demoras en el Viaje,45000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",
salvador5117839@tourket.com,,,,,
salvador5117839@tourket.com,130473,,,,
masaor254@tourket.com,130479,,,,
soledad207169@tourket.com,130486,,34000,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",BICE Vida Compañía de Seguros S.A.
soledad207169@tourket.com,130489,Seguro de Equipaje y Efectos Personales,13000,"Indemnización por retraso en la entrega de equipaje, Cobertura por pérdida, robo o daño de equipaje",Confuturo S.A.
soledad207169@tourket.com,130491,,,,
srdénise164@marmol.com,130519,,,,
,130496,,,,
,130498,,,,
Samuelvaca104@outluc.com,130502,,,,
Samuelvaca104@outluc.com,130505,,,,
Samuelvaca104@outluc.com,130509,Seguro de Responsabilidad Civil,89000,"Gastos legales en caso de demandas civiles, Cobertura de daños a propiedades alquiladas",Consorcio Nacional de Seguros Vida S.A.
Samuelvaca104@outluc.com,130512,Seguro de Interrupción del Viaje,35000,"Reembolso de gastos no utilizados por interrupción del viaje, Cobertura de costos adicionales por regreso anticipado",Vida Cámara S.A.
Samuelvaca104@outluc.com,130514,Seguro de Interrupción del Viaje,14000,"Cobertura de costos adicionales por regreso anticipado, Reembolso de gastos no utilizados por interrupción del viaje",MAPFRE Compañía de Seguros Generales de Chile S.A.
srdénise164@marmol.com,130516,Seguro de Asistencia Médica,94000,"Evacuación y repatriación sanitaria, Cobertura de medicamentos recetados",Consorcio Nacional de Seguros Vida S.A.
