correo_usuario,reserva_id,estrellas,descripcion
julio7400662@edubus.cal,,2,Regular
mónica8028848@viajesanma.com,111052,3,Servicio regular
Gerardosalcido808@edubus.cal,111060,1,Pésimo
Ángelaaragón758@outluc.com,111072,,
sra.2431901@tourket.com,111081,3,"Cumplió con mis expectativas, pero sin destacar"
sra.2431901@tourket.com,111082,,
macool186@tourket.com,111096,,
sra.9144279@edubus.cal,111100,,
sra.9144279@edubus.cal,111109,1,Completamente decepcionado
sra.9144279@edubus.cal,111112,,
Carloshuerta988@viajesanma.com,111116,,
Carloshuerta988@viajesanma.com,111121,,
guadalupe9639467@tourket.com,111127,,
guadalupe9639467@tourket.com,111131,64,Hubo varios problemas
romebr232@marmol.com,111132,3,"Cumplió con mis expectativas, pero sin destacar"
yocaal145@marmol.com,111135,,
isabel7111882@edubus.cal,111153,,
Josévillegas181@viajesanma.com,111163,,
Josévillegas181@viajesanma.com,111167,5,Servicio de primera
Josévillegas181@viajesanma.com,111170,4,Me atendieron bien
Horaciorivera453@marmol.com,111173,4,"Satisfecho, pero hay detalles por mejorar"
leonor9058571@edubus.cal,111178,,
leonor9058571@edubus.cal,111184,2,No me convenció del todo
leonor9058571@edubus.cal,,,
ósbole577@viajesanma.com,111188,,
,111203,,
elsa1135511@outluc.com,111214,2,Regular
elsa1135511@outluc.com,,,
jaime2450607@viajesanma.com,111238,,
jaime2450607@viajesanma.com,111244,40,"Satisfecho, pero hay detalles por mejorar"
ocsaso237@outluc.com,111247,3,Podría mejorar
,111256,,Podría mejorar
sta.9270840@edubus.cal,111261,5,Muy satisfecho
sta.9270840@edubus.cal,111262,,
sta.9270840@edubus.cal,111264,1,Completamente decepcionado
caorma263@viajesanma.com,111272,1,Pésimo
caorma263@viajesanma.com,111275,59,Completamente decepcionado
caorma263@viajesanma.com,111280,,
caorma263@viajesanma.com,111281,1,No vuelvo más
Sr.guajardo991@wass.com,111282,2,Hubo varios problemas
Sr.guajardo991@wass.com,111283,1,Pésimo
Sr.guajardo991@wass.com,111288,,
Estelapacheco559@marmol.com,111294,,
Estelapacheco559@marmol.com,111299,5,Muy satisfecho
Estelapacheco559@marmol.com,111302,,
Sra.gaona591@marmol.com,111304,,
Sra.gaona591@marmol.com,111305,,
Sra.gaona591@marmol.com,,2,Regular
roalap173@viajesanma.com,111309,,
roalap173@viajesanma.com,111310,,
Hernánrosado402@viajesanma.com,111319,,
Carlosriojas590@viajesanma.com,111361,,
Césarvalverde793@marmol.com,111376,,
Césarvalverde793@marmol.com,111378,2,Regular
césar9102127@edubus.cal,111379,,Sin duda volveré
sta.9588609@viajesanma.com,111382,5,Excelente
sta.9588609@viajesanma.com,111387,,
sta.9588609@viajesanma.com,111389,1,Completamente decepcionado
sta.9588609@viajesanma.com,111391,5,Servicio de primera
sreszaor222@edubus.cal,111397,,
miguel6953675@outluc.com,111939,,
guadalupe9639467@tourket.com,114074,5,Muy satisfecho
rocio3393255@edubus.cal,111404,,
Sr.acevedo879@edubus.cal,111432,2,Hubo varios problemas
rocio3393255@edubus.cal,111407,5,Sin duda volveré
alsofu422@tourket.com,111446,5,Sin duda volveré
sr.2027256@outluc.com,111455,,
,111458,1,Muy insatisfecho
sra.6645978@outluc.com,111465,,
sra.6645978@outluc.com,111472,,Buena experiencia en general
Déboraquintero145@edubus.cal,111476,,
agcaco115@tourket.com,111483,5,Excelente
srangafi126@tourket.com,111485,4,Buena experiencia en general
Cristianmontero800@edubus.cal,111509,1,Pésimo
magdalena2503738@edubus.cal,111514,1,Malo
srjobelo910@edubus.cal,111522,,
Jaimepeña295@wass.com,111528,3,Servicio regular
viarga905@outluc.com,111534,1,Muy insatisfecho
Mónicaburgos781@tourket.com,111545,,
Mónicaburgos781@tourket.com,111546,5,Excelente
Mónicaburgos781@tourket.com,111548,2,Hubo varios problemas
Mónicaburgos781@tourket.com,111553,,
,111554,,
Mónicaburgos781@tourket.com,111556,11,Muy satisfecho
Mónicaburgos781@tourket.com,111558,1,No vuelvo más
Mónicaburgos781@tourket.com,111560,5,Servicio de primera
Mónicaburgos781@tourket.com,111561,,Sin duda volveré
Mónicaburgos781@tourket.com,111563,2,
srmatoro508@wass.com,111567,,
Claudiareyna794@tourket.com,111570,5,Excelente
adlugu207@marmol.com,112471,,Muy satisfecho
,112476,1,
hegudá768@outluc.com,119889,3,Aceptable
santiago9224193@viajesanma.com,111580,,
santiago9224193@viajesanma.com,111581,1,Pésimo
santiago9224193@viajesanma.com,111585,5,Superó mis expectativas
Santiagobeltrán904@wass.com,111606,,
Santiagobeltrán904@wass.com,111607,,
mario2445776@viajesanma.com,111620,,
Sra.camacho100@tourket.com,111625,1,
Sra.camacho100@tourket.com,111628,,
Sra.camacho100@tourket.com,111629,2,No lo recomendaría
Sra.camacho100@tourket.com,111631,,
sra.2260743@marmol.com,111633,,
,111635,,
sra.2260743@marmol.com,,,
Sta.corona840@tourket.com,111645,,
stloroca900@marmol.com,111657,2,No lo recomendaría
horoma820@marmol.com,111664,1,No vuelvo más
horoma820@marmol.com,111666,4,Bueno
horoma820@marmol.com,111668,1,Muy insatisfecho
,111669,,
magdalena2503738@edubus.cal,111671,,
magdalena2503738@edubus.cal,111673,5,Muy satisfecho
magdalena2503738@edubus.cal,111676,1,Muy insatisfecho
Gracielaferrer565@edubus.cal,111684,4,Me atendieron bien
,,,
madecamape194@viajesanma.com,111702,,
ismeve842@outluc.com,111710,,
joemmaca721@tourket.com,111714,2,No me convenció del todo
joemmaca721@tourket.com,111716,,
Joaquíncedillo429@outluc.com,111718,,No vuelvo más
Joaquíncedillo429@outluc.com,111721,,
federico6855281@tourket.com,111740,1,Malo
gabriela7517881@tourket.com,114455,4,"Satisfecho, pero hay detalles por mejorar"
Homerobustamante964@wass.com,111749,,
Homerobustamante964@wass.com,111754,3,Aceptable
cldípi187@viajesanma.com,111766,2,No me convenció del todo
Eloisagarrido642@marmol.com,111781,4,Me atendieron bien
Raúlcaraballo974@marmol.com,111792,5,Servicio de primera
Marioocasio558@tourket.com,111796,,
Marioocasio558@tourket.com,111797,1,Muy insatisfecho
sadeanlo750@viajesanma.com,111810,4,Me atendieron bien
sadeanlo750@viajesanma.com,111815,2,Regular
sadeanlo750@viajesanma.com,111816,,
sadeanlo750@viajesanma.com,,,
rochbe319@tourket.com,111832,1,Pésimo
rochbe319@tourket.com,111833,1,No vuelvo más
flbale180@marmol.com,111835,,No vuelvo más
srracaal432@wass.com,111837,1,Pésimo
srracaal432@wass.com,111844,,
srracaal432@wass.com,111845,3,Podría mejorar
yolanda9740504@tourket.com,111849,4,Bueno
yolanda9740504@tourket.com,111852,,
anluhequ729@outluc.com,111864,3,Aceptable
josé5192662@wass.com,111877,,
anbaib481@edubus.cal,,,
anbaib481@edubus.cal,111883,,
anbaib481@edubus.cal,111886,2,Regular
Carolinaborrego238@marmol.com,111895,,
Carolinaborrego238@marmol.com,111897,3,Aceptable
Carolinaborrego238@marmol.com,111899,2,No lo recomendaría
Gabrielaalcaraz113@marmol.com,111908,4,Bueno
Gabrielaalcaraz113@marmol.com,111914,,
,111926,,
Sra.sanabria958@edubus.cal,111927,3,Aceptable
miguel6953675@outluc.com,111936,,
Lourdesjaime278@outluc.com,111974,5,Excelente
esperanza7561972@wass.com,111977,4,Me atendieron bien
esperanza7561972@wass.com,111983,4,
Víctorsepúlveda962@viajesanma.com,111992,2,Regular
joaquín6096243@tourket.com,111997,,
Sra.escamilla941@tourket.com,112008,61,Muy insatisfecho
Sra.escamilla941@tourket.com,112009,,
margarita6882932@tourket.com,112012,,
Ernestodelvalle958@viajesanma.com,112020,,
Ernestodelvalle958@viajesanma.com,112025,,
pilar6250568@outluc.com,112027,,
pilar6250568@outluc.com,112033,,
Catalinaalcaraz270@tourket.com,112034,57,
argabe875@marmol.com,112035,,
argabe875@marmol.com,112037,,
argabe875@marmol.com,112038,2,No lo recomendaría
francisca2718680@edubus.cal,112045,,Servicio de primera
lomaso370@marmol.com,112053,,
Joaquínoquendo971@outluc.com,112068,,
Joaquínoquendo971@outluc.com,112071,,
Rafaelgamboa160@edubus.cal,,,
Rafaelgamboa160@edubus.cal,112077,,
Rodrigomontes845@viajesanma.com,112088,,
Eduardoprado163@viajesanma.com,112096,,
Eduardoprado163@viajesanma.com,112098,,
Eduardoprado163@viajesanma.com,112101,3,Podría mejorar
fecoze683@outluc.com,112111,,
fecoze683@outluc.com,112113,91,No lo recomendaría
Sta.santacruz657@outluc.com,112119,,
julio1371163@outluc.com,112128,,
julio1371163@outluc.com,112129,,
julio1371163@outluc.com,112130,2,No lo recomendaría
julio1371163@outluc.com,112131,,
Anabarajas689@tourket.com,112133,1,Pésimo
,112134,,Hubo varios problemas
Sra.velázquez575@tourket.com,112137,,
Sra.velázquez575@tourket.com,112138,,
macael784@viajesanma.com,112161,36,Excelente
,112162,3,Aceptable
macael784@viajesanma.com,112173,1,Malo
lorenzo9244665@wass.com,112180,1,Malo
jerónimo3557882@outluc.com,112187,2,No me convenció del todo
jerónimo3557882@outluc.com,112190,2,Regular
jerónimo3557882@outluc.com,112192,4,Me atendieron bien
Felipeaponte615@outluc.com,112219,,
Anaméndez252@wass.com,112199,,
Anaméndez252@wass.com,112203,5,Excelente
maría5146627@wass.com,112216,,
sr.7241445@wass.com,112221,,
sr.7241445@wass.com,112226,,
sr.7241445@wass.com,112228,,
Ceciliaporras578@outluc.com,112232,2,Regular
sr.7451797@viajesanma.com,112236,5,Servicio de primera
sr.7451797@viajesanma.com,112239,4,"Satisfecho, pero hay detalles por mejorar"
sr.7451797@viajesanma.com,112243,,
sr.7451797@viajesanma.com,112247,1,No vuelvo más
tenial845@viajesanma.com,,,
tenial845@viajesanma.com,112264,2,No lo recomendaría
tenial845@viajesanma.com,,,
doveor895@marmol.com,112274,,
,112277,,
becoca620@tourket.com,112282,,
becoca620@tourket.com,112285,5,Excelente
becoca620@tourket.com,112286,3,Servicio regular
sr.9551326@wass.com,112299,,
sr.9551326@wass.com,112303,1,Completamente decepcionado
crpere808@tourket.com,112310,4,Bueno
hugo2276262@wass.com,112315,1,Completamente decepcionado
hugo2276262@wass.com,112318,5,Excelente
rodrigo2514991@viajesanma.com,112327,2,
alcaba134@viajesanma.com,112331,2,No lo recomendaría
alcaba134@viajesanma.com,112332,3,Servicio regular
alcaba134@viajesanma.com,112335,3,
maabal474@marmol.com,112336,5,Excelente
ana8582626@outluc.com,112338,,
Bernardocortez128@marmol.com,112339,2,No me convenció del todo
Doloresanda353@edubus.cal,112342,,
,112349,3,
isabel751632@viajesanma.com,112355,1,Malo
isabel751632@viajesanma.com,112358,,Me atendieron bien
mateo3147170@edubus.cal,112362,,
mateo3147170@edubus.cal,112363,,
mateo3147170@edubus.cal,112365,,
mateo3147170@edubus.cal,112366,3,Aceptable
susana6211557@outluc.com,112374,,
jomaflju817@marmol.com,112385,3,"Cumplió con mis expectativas, pero sin destacar"
,112391,2,Regular
jomaflju817@marmol.com,112394,5,Muy satisfecho
Sta.cabán461@tourket.com,112411,,Malo
saurar414@tourket.com,112429,3,Podría mejorar
saurar414@tourket.com,112433,2,Hubo varios problemas
Carlosnegrón208@viajesanma.com,112436,3,Podría mejorar
sr.9551326@wass.com,112441,4,"Satisfecho, pero hay detalles por mejorar"
sr.9551326@wass.com,112443,5,Superó mis expectativas
sr.9551326@wass.com,112452,,
ernesto4778520@edubus.cal,112455,67,"Satisfecho, pero hay detalles por mejorar"
ernesto4778520@edubus.cal,112456,3,"Cumplió con mis expectativas, pero sin destacar"
ernesto4778520@edubus.cal,112457,3,Aceptable
rovele135@edubus.cal,112462,,
,,,
Albertoacosta916@wass.com,112480,,
Albertoacosta916@wass.com,112482,,
Albertoacosta916@wass.com,112485,3,Aceptable
yolanda6691824@edubus.cal,112491,,
victoria2022993@wass.com,112496,5,Superó mis expectativas
gloria2927563@outluc.com,,,Bueno
gloria2927563@outluc.com,112509,2,No me convenció del todo
ernesto4778520@edubus.cal,,4,Buena experiencia en general
srnaceca743@outluc.com,112538,5,Superó mis expectativas
srnaceca743@outluc.com,112542,,
,112544,3,
srnaceca743@outluc.com,112545,4,Me atendieron bien
srnaceca743@outluc.com,112546,1,Pésimo
teresa7429718@marmol.com,112573,,
Eduardomadrigal629@wass.com,112550,5,Sin duda volveré
Eduardomadrigal629@wass.com,112561,3,"Cumplió con mis expectativas, pero sin destacar"
,112562,,Servicio regular
,112566,,
teresa7429718@marmol.com,112569,3,Aceptable
teresa7429718@marmol.com,112571,1,Muy insatisfecho
cristina6625698@marmol.com,112575,1,No vuelvo más
cristina6625698@marmol.com,112576,1,
cristina6625698@marmol.com,112578,,
berta4607505@tourket.com,112584,2,No me convenció del todo
sra.6885500@outluc.com,112595,,
sra.6885500@outluc.com,112596,1,
Sr.alva715@wass.com,112613,2,No me convenció del todo
Andreacotto787@edubus.cal,112632,4,Me atendieron bien
srarsoná213@viajesanma.com,112638,,
srarsoná213@viajesanma.com,112641,,"Satisfecho, pero hay detalles por mejorar"
roberto8294932@tourket.com,112656,,
,112658,,Completamente decepcionado
adriana3407675@wass.com,113362,,
maheco565@marmol.com,112667,93,
maheco565@marmol.com,112668,5,Sin duda volveré
maheco565@marmol.com,112669,3,Podría mejorar
antonio333945@tourket.com,112675,68,Muy satisfecho
,112678,5,Muy satisfecho
Horacioriojas705@outluc.com,112691,2,No lo recomendaría
Horacioriojas705@outluc.com,112692,1,Pésimo
alberto3440561@wass.com,112699,,
marcela9324829@wass.com,112710,,
Sr.marrero675@wass.com,,3,Servicio regular
,112720,,
Sr.marrero675@wass.com,112722,4,"Satisfecho, pero hay detalles por mejorar"
srbepelo445@tourket.com,112731,,
srbepelo445@tourket.com,112732,,
Dolorescrespo480@wass.com,112737,1,Pésimo
,112739,5,Muy satisfecho
Dolorescrespo480@wass.com,112743,,
Dolorescrespo480@wass.com,112745,,
Sta.delgadillo160@outluc.com,112751,,
,112753,,
esnime271@viajesanma.com,112754,2,Hubo varios problemas
amalia5393784@outluc.com,112771,3,Aceptable
amalia5393784@outluc.com,112775,,
amalia5393784@outluc.com,112776,,
Maríacolunga907@edubus.cal,112778,3,Podría mejorar
carlos3895464@tourket.com,112781,2,No lo recomendaría
carlos3895464@tourket.com,112784,2,No lo recomendaría
Enriquerivas542@outluc.com,112788,2,Hubo varios problemas
adriana3407675@wass.com,113364,4,Bueno
mazeol786@viajesanma.com,113370,1,Malo
josé6947462@wass.com,112795,2,
,112797,,
,112800,2,No lo recomendaría
josé6947462@wass.com,112802,,
Andrésvéliz182@edubus.cal,112812,,
Ricardocandelaria787@marmol.com,112820,,"Satisfecho, pero hay detalles por mejorar"
Ricardocandelaria787@marmol.com,112822,1,Pésimo
Ricardocandelaria787@marmol.com,112824,,
Ricardocandelaria787@marmol.com,112825,3,Aceptable
Ricardocandelaria787@marmol.com,112826,,
Ricardocandelaria787@marmol.com,112829,,
Estervillalobos996@wass.com,112832,4,Me atendieron bien
Estervillalobos996@wass.com,112833,1,Muy insatisfecho
marta2103729@outluc.com,112844,4,Buena experiencia en general
marta2103729@outluc.com,112845,,Hubo varios problemas
Lorenapagan872@viajesanma.com,112846,1,Muy insatisfecho
Lorenapagan872@viajesanma.com,112850,,
carlos7811963@marmol.com,112855,,
,112856,5,Muy satisfecho
sehiyb598@tourket.com,112859,2,
sehiyb598@tourket.com,112860,5,Superó mis expectativas
Luisportillo880@marmol.com,112863,4,
Luisportillo880@marmol.com,112864,1,Pésimo
Luisportillo880@marmol.com,,1,No vuelvo más
Luisportillo880@marmol.com,112867,3,Aceptable
,112868,,
Luisportillo880@marmol.com,112874,,
Luisportillo880@marmol.com,112877,2,Hubo varios problemas
aravay153@edubus.cal,112882,,
enrique6113404@edubus.cal,112885,83,Muy insatisfecho
enrique6113404@edubus.cal,112888,5,Sin duda volveré
sr.5538687@outluc.com,112892,,
ósbole577@viajesanma.com,112896,4,
ósbole577@viajesanma.com,112909,,
sr.6042178@viajesanma.com,112937,2,Hubo varios problemas
alsafl716@viajesanma.com,113097,1,Malo
mateo3147170@edubus.cal,112954,,
mateo3147170@edubus.cal,112955,4,Bueno
mateo3147170@edubus.cal,112957,,
Marianobatista892@outluc.com,112971,5,Servicio de primera
sta.2076767@outluc.com,,,
sta.2076767@outluc.com,112987,,
sta.2076767@outluc.com,112988,,Me atendieron bien
srfeesce671@tourket.com,,,
sra.5596864@outluc.com,113004,2,Hubo varios problemas
sra.5596864@outluc.com,113007,5,
romapi258@edubus.cal,113009,,
Rodrigoporras672@edubus.cal,113026,44,Podría mejorar
,113041,,"Satisfecho, pero hay detalles por mejorar"
arseag547@tourket.com,113047,3,Servicio regular
Claudiavaldés641@edubus.cal,113059,2,Hubo varios problemas
sta.5648347@marmol.com,,2,Regular
Sr.acevedo879@edubus.cal,113063,,
Sr.acevedo879@edubus.cal,113065,3,"Cumplió con mis expectativas, pero sin destacar"
Sr.acevedo879@edubus.cal,113067,3,Servicio regular
,113071,5,Sin duda volveré
Sta.arenas800@tourket.com,113082,1,No vuelvo más
stdétepi368@edubus.cal,113090,,
alsafl716@viajesanma.com,113102,4,Buena experiencia en general
alsafl716@viajesanma.com,113104,5,Sin duda volveré
,113105,1,Muy insatisfecho
lucia6788267@tourket.com,113123,4,Bueno
lucia6788267@tourket.com,113124,,
lucia6788267@tourket.com,113125,,
lucia6788267@tourket.com,113126,5,Superó mis expectativas
Benjamínchavarría618@marmol.com,113142,95,Podría mejorar
sr.1870122@viajesanma.com,113152,1,No vuelvo más
,113154,,
sr.1870122@viajesanma.com,113161,3,Aceptable
sr.1870122@viajesanma.com,113167,,
crpaar994@marmol.com,113176,,
crpaar994@marmol.com,113177,3,Servicio regular
Rosarioávalos493@tourket.com,113185,,
saarag430@edubus.cal,113192,24,Malo
saarag430@edubus.cal,113194,5,Muy satisfecho
Normaabeyta972@wass.com,113198,5,Sin duda volveré
Normaabeyta972@wass.com,113199,4,Me atendieron bien
Normaabeyta972@wass.com,113201,5,Muy satisfecho
Normaabeyta972@wass.com,113203,,
isabel8598106@viajesanma.com,113207,,
,113209,,
Mónicalozano442@edubus.cal,113216,91,Servicio de primera
Mónicalozano442@edubus.cal,113217,,
Andreaguardado378@tourket.com,113221,,
Andreaguardado378@tourket.com,113223,5,Sin duda volveré
Andreaguardado378@tourket.com,113234,,
Jerónimobanda714@marmol.com,113238,1,Malo
eloisa1412872@outluc.com,113257,3,"Cumplió con mis expectativas, pero sin destacar"
ocsova971@outluc.com,113271,3,Aceptable
madena289@edubus.cal,113280,3,Servicio regular
juheal336@tourket.com,113291,,Me atendieron bien
juheal336@tourket.com,113294,5,Sin duda volveré
rocrco693@edubus.cal,113299,,
,113305,,
teresa293918@wass.com,113307,,
teresa293918@wass.com,113309,,
crmaal295@viajesanma.com,113315,,
Sta.aranda748@wass.com,113319,,Servicio regular
mivaso830@wass.com,113333,,
mivaso830@wass.com,113336,,
mivaso830@wass.com,113339,5,Excelente
mivaso830@wass.com,113341,1,No vuelvo más
Maríapulido518@marmol.com,113349,,
Maríapulido518@marmol.com,113354,,
Maríapulido518@marmol.com,113359,,
rocavi713@viajesanma.com,113389,,
rocavi713@viajesanma.com,113393,2,Regular
,113394,71,Pésimo
Ariadnaurrutia681@viajesanma.com,113400,4,"Satisfecho, pero hay detalles por mejorar"
Ariadnaurrutia681@viajesanma.com,113410,3,Aceptable
Ariadnaurrutia681@viajesanma.com,113411,,
Ariadnaurrutia681@viajesanma.com,113412,5,Excelente
Ariadnaurrutia681@viajesanma.com,113414,4,"Satisfecho, pero hay detalles por mejorar"
Andreaguardado405@marmol.com,113417,,
Gilbertopiña566@marmol.com,113419,,
Sr.gurule806@wass.com,113423,4,"Satisfecho, pero hay detalles por mejorar"
Sr.gurule806@wass.com,113430,2,Regular
Sr.gurule806@wass.com,113431,3,Podría mejorar
Ricardorodrígez612@edubus.cal,113434,,
mategugo433@outluc.com,113447,46,No lo recomendaría
macape258@viajesanma.com,113454,4,Buena experiencia en general
