id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,clase,escalas
92815,64271,2025-01-17,486000,9,No disponible,486,julio6915188@viajes.cl,Algeciras,Santa Cruz de Tenerife,44,3357,54000,ADO,2026-08-04,2026-08-06,,{}
139808,65666,2025-05-14,550000,5,No disponible,550,jupuma342@viajes.cl,San Sebastián,Barcelona,50,1750,110000,Megabus,2026-10-04,2026-10-05,,{}
149274,,,,,Disponible,0,leonor6713388@viajes.cl,Madrid,Cornellá de Llobregat,13,2372,225000,HŽ (Croacia),2025-10-28,2026-02-03,,{}
95079,58383,2026-02-18,620000,5,No disponible,620,lilia8931915@viajes.cl,Zamora,Alicante,82,994,124000,NSB (Noruega),2026-03-18,2026-03-18,,{}
109332,60033,2025-07-06,2862000,9,No disponible,2862,locaji731@viajes.cl,,Telde,99,3813,318000,Italo,2025-09-25,2025-09-27,,{}
119123,59554,2025-02-26,424000,8,No disponible,424,lodope981@viajes.cl,Logroño,Málaga,75,327,53000,Deutsche Bahn (DB),2025-09-06,2025-09-06,,{}
79224,55943,2025-11-30,1140000,5,No disponible,1140,lola7104104@viajes.cl,Leganés,Vitoria,71,2462,228000,Amtrak,2026-05-13,2026-05-14,,{}
88118,55876,2025-01-22,208000,2,No disponible,208,lorena3513609@viajes.cl,Cádiz,Irún,74,491,104000,Italo,2025-02-22,,,{}
138030,59363,2025-01-09,158000,1,No disponible,158,lucia7493903@viajes.cl,Santander,Benalmádena,47,3105,158000,Avanza,2025-02-13,2025-02-15,,{}
114081,55756,2025-10-20,516000,4,No disponible,516,luis7215383@viajes.cl,Córdoba,Huelva,36,3821,129000,Pullman Bus,2026-04-20,2026-04-22,,{}
145238,,,,,Disponible,0,lumigadu309@viajes.cl,Alcalá de Henares,Telde,32,1499,60000,Andesmar,2026-01-26,,,{}
80627,61908,2025-06-08,164000,2,No disponible,164,maabma639@viajes.cl,Oviedo,La Coruña,48,1448,82000,FlixBus,2025-11-01,2025-11-02,,{}
149823,,,,,Disponible,0,mababa273@viajes.cl,Gijón,Tarrasa,4,1399,68000,CFR (Rumania),2026-06-27,2026-08-24,,{}
143906,59703,2026-02-04,2280000,10,No disponible,2280,mabepa708@viajes.cl,Ávila,Pontevedra,43,3995,228000,Italo,2026-06-21,2026-06-23,,{}
145567,,,,,Disponible,0,maelpehe495@viajes.cl,Cerdañola del Vallés,,38,3336,172000,Via Bariloche,2026-11-22,,,{}
106611,62805,2025-07-18,264000,3,No disponible,264,maeurobo361@viajes.cl,Rubí,Barcelona,23,726,88000,ŽFBH (Bosnia y Herzegovina),2025-11-24,2025-11-24,,{}
98731,57519,2025-06-14,858000,6,No disponible,858,marcela1063339@viajes.cl,Valencia,Estepona,26,2363,143000,SNCB (Bélgica),2026-02-22,2026-02-23,,{}
96655,66416,2025-01-18,2520000,9,No disponible,2520,marco9528241@viajes.cl,Collado Villalba,Elda,89,2934,280000,ZS (Eslovenia),2025-03-12,2025-03-14,,{}
146395,,,,,Disponible,0,marcos890811@viajes.cl,Ponferrada,Gerona,41,1573,74000,Estrella Roja,2025-07-29,,,{}
146317,,,,,Disponible,0,marilu8903173@viajes.cl,,Alcalá de Guadaira,37,2484,111000,Chevallier,2026-08-18,,,{}
79766,62948,2025-08-16,2187000,9,No disponible,2187,maría1288820@viajes.cl,Puertollano,Badajoz,10,3692,243000,Eurostar,2025-12-31,2026-01-02,,
97854,56579,2025-03-09,302000,2,No disponible,302,maría4032410@viajes.cl,Cáceres,Gandía,79,3453,151000,CFR (Rumania),2025-04-19,2025-04-21,,{}
88734,65573,2025-02-05,1145000,5,No disponible,1145,maría4547699@viajes.cl,Torrejón de Ardoz,Majadahonda,39,3666,229000,Emirates,2026-06-08,2026-06-10,,"{""La Coruña"",Fuengirola,Alcorcón,Lérida,""Santa Cruz de Tenerife""}"
149575,,,,,Disponible,0,maría6926441@viajes.cl,Murcia,Castellón de la Plana,90,3626,219000,Italo,2025-12-26,2026-05-26,,{}
143767,58610,2025-04-08,610000,5,No disponible,610,maría911594@viajes.cl,,Getafe,39,792,122000,Omnibus de México,2025-04-13,2025-04-13,,{}
82972,63326,2025-06-16,1190000,7,No disponible,1190,masovama326@viajes.cl,Pamplona,La Línea de la Concepción,77,2257,170000,Nederlandse Sp,2025-06-19,2025-06-20,,{}
79231,55943,2025-01-31,1425000,5,No disponible,1425,mavega737@viajes.cl,Vitoria,San Fernando,26,3974,285000,Eurostar,2026-05-20,2026-05-22,,{}
96215,63716,2025-03-15,1176000,4,No disponible,1176,micaela3633872@viajes.cl,Zamora,Manresa,74,3260,294000,Amtrak,2025-08-05,2025-08-07,,{}
148811,,,,,Disponible,0,miguel1703488@viajes.cl,Santander,San Cristróbal de la Laguna,32,4028,322000,ZS (Eslovenia),2025-05-27,2025-11-10,,{}
136880,61098,2026-05-19,147000,1,No disponible,147,miguel8080812@viajes.cl,Madrid,Santa Coloma de Gramanet,36,946,147000,ADO,2026-08-09,2026-08-09,,{}
145707,,,,,Disponible,0,mimade747@viajes.cl,Las Palmas de Gran Canaria,San Fernando,47,3025,193000,JetSur,2025-01-30,,,{}
120009,56558,2025-03-02,192000,1,No disponible,192,misivi873@viajes.cl,Guadalajara,Getafe,30,1804,192000,,2025-08-18,2025-08-19,,{}
139969,58992,2025-05-02,36000,3,No disponible,36,miántial875@viajes.cl,Santiago de Compostela,Madrid,37,562,12000,Deutsche Bahn (DB),2025-08-25,2025-08-25,,{}
98501,56548,2025-01-06,432000,4,No disponible,432,mózaco269@viajes.cl,Lorca,Santa Lucía de Tirajana,45,1431,108000,Flecha Bus,2025-05-29,2025-05-29,,{}
140435,55691,2026-04-01,194000,2,No disponible,194,nopeal105@viajes.cl,Alcalá de Guadaira,Majadahonda,50,455,97000,Turbus,2026-08-03,2026-08-03,,{}
104340,59107,2025-02-03,560000,10,No disponible,560,norma6125104@viajes.cl,Ferrol,Pamplona,81,619,56000,Renfe,2025-02-05,2025-02-05,,{}
91829,58679,2025-05-22,268000,4,No disponible,268,pablo1161196@viajes.cl,Fuenlabrada,Lérida,30,2535,67000,Buses Bio Bio,2026-08-10,2026-08-11,,{}
143234,62809,2025-03-08,912000,8,No disponible,912,paroga838@viajes.cl,Torrevieja,Algeciras,47,371,114000,DSB (Dinamarca),2025-10-14,2025-10-14,,{}
97069,56588,2025-01-20,1188000,6,No disponible,1188,pavaar863@viajes.cl,Orense,Mataró,30,872,198000,Chevallier,2025-04-22,2025-04-22,,{}
145617,,,,,Disponible,0,piabmo168@viajes.cl,Móstoles,Molina de Segura,49,3974,85000,Socibus,2025-11-11,,,{}
86542,61411,2026-06-06,813000,3,No disponible,813,raacde153@viajes.cl,Ferrol,Sanlúcar de Barrameda,70,3104,271000,ZS (Eslovenia),2026-08-02,2026-08-04,,{}
149358,,,,,Disponible,0,racofl956@viajes.cl,La Coruña,Cartagena,41,3406,333000,SBB (Suiza),2025-04-13,2025-09-01,,{}
140154,64643,2026-02-18,303000,1,No disponible,303,racolo733@viajes.cl,Hospitalet de LLobregat,Zamora,8,3035,303000,ŽSSK (Eslovaquia),2026-02-23,2026-02-25,,{}
146448,,,,,Disponible,0,ramona5399102@viajes.cl,La Línea de la Concepción,Elda,41,3814,79000,Chevallier,2025-12-18,,,{}
84518,62448,2025-05-21,414000,3,No disponible,414,ramuga474@viajes.cl,Mérida,Avilés,47,2773,138000,Pullman Bus,2026-04-04,2026-04-05,,{}
100077,55804,2025-05-02,904000,8,No disponible,904,raquel519176@viajes.cl,Castellón de la Plana,Murcia,31,875,113000,Buses Bio Bio,2025-07-04,2025-07-04,,{}
144817,,,,,Disponible,0,rimech251@viajes.cl,Valdemoro,San Sebastián,48,3740,165000,Damas,2025-12-26,,,{}
117562,64282,2025-02-15,570000,10,No disponible,570,roberto9744305@viajes.cl,Torrejón de Ardoz,Cornellá de Llobregat,33,1604,57000,ETN Turistar,2025-03-16,2025-03-17,,{}
146488,,,,,Disponible,0,sagoni828@viajes.cl,Segovia,El Prat de LLobregat,48,4201,172000,Pullman Bus,2026-10-05,,,{}
134546,59264,2025-01-02,130000,1,No disponible,130,sagrca240@viajes.cl,Palma de Mallorca,Telde,94,1074,130000,Amtrak,2025-01-31,2025-01-31,,{}
123970,63597,2026-04-25,78000,1,No disponible,78,sara600324@viajes.cl,San Sebastián,Torremolinos,31,325,78000,Damas,2026-07-24,2026-07-24,,{}
145928,,,,,Disponible,0,semazú292@viajes.cl,Marbella,Alcalá de Guadaira,48,2634,122000,Alsa,2025-12-06,,,{}
119542,66042,2025-04-29,1800000,9,No disponible,1800,siurga784@viajes.cl,Córdoba,Cádiz,14,4278,200000,RZD (Rusia),2025-06-29,2025-07-01,,{}
116912,65352,2025-01-01,399000,1,No disponible,399,sr.1328517@viajes.cl,Santiago de Compostela,Ceuta,15,3872,399000,AVE,2025-06-27,2025-06-29,,{}
149120,,,,,Disponible,0,sr.3951766@viajes.cl,León,,9,4144,263000,Eurostar,2026-09-17,2027-03-08,,{}
82681,57879,2025-04-17,1125000,9,No disponible,1125,sr.4903927@viajes.cl,Santa Coloma de Gramanet,Benalmádena,89,1332,125000,,2026-03-08,,,{}
107747,66441,2025-04-01,3090000,10,No disponible,3090,sr.5449968@viajes.cl,Vitoria,Badajoz,89,3259,309000,NSB (Noruega),2025-04-03,,,{}
127594,65331,2025-02-03,2190000,10,No disponible,2190,sr.7819604@viajes.cl,Jerez de la Frontera,Tarrasa,73,3474,219000,DSB (Dinamarca),2026-07-17,2026-07-19,,{}
149991,,,,,Disponible,0,sra.1459233@viajes.cl,Parla,Almería,100,404,194000,SBB (Suiza),2025-01-06,2025-01-22,,{}
144894,,,,,Disponible,0,sra.1795408@viajes.cl,San Sebastían de los Reyes,Bilbao,47,205,13000,Buses Bio Bio,2025-07-30,,,{}
99189,55842,2025-01-25,1368000,8,No disponible,1368,sra.4101767@viajes.cl,Barcelona,Valencia,48,4138,171000,RZD (Rusia),2025-05-08,2025-05-10,,{}
81806,66496,2025-06-24,735000,7,No disponible,735,sra.6232546@viajes.cl,El Ejido,Marbella,34,1379,105000,Via Bariloche,2025-09-17,2025-09-17,,{}
127149,60007,2025-04-03,106000,1,No disponible,106,sra.9489774@viajes.cl,Benalmádena,Viladecans,,678,106000,CD (República Checa),2025-08-29,2025-08-29,,{}
81241,61734,2025-04-12,770000,5,No disponible,770,sradcatr480@viajes.cl,Orihuela,Tarrasa,78,3205,154000,Renfe,2025-08-29,,,{}
96802,60032,2025-01-27,1494000,9,No disponible,1494,srcotepe595@viajes.cl,Puertollano,Cerdañola del Vallés,82,452,166000,SNCB (Bélgica),2025-03-08,2025-03-08,,{}
112621,66317,2025-07-03,532000,4,No disponible,532,srjolumupe583@viajes.cl,Linares,Benalmádena,62,129,133000,NSB (Noruega),2026-01-01,2026-01-01,,{}
149211,,,,,Disponible,0,srjugáce908@viajes.cl,Alcobendas,Lugo,99,204,64000,Italo,2026-11-18,2026-11-26,,{}
149994,,,,,Disponible,0,srmavime606@viajes.cl,Mérida,Chiclana de la Frontera,55,3258,186000,CP (Portugal),2025-08-04,2025-12-17,,{}
140285,64850,2025-05-02,1350000,9,No disponible,1350,srpaquna207@viajes.cl,Oviedo,Telde,42,1322,150000,ADO,2026-11-06,2026-11-06,,{}
94024,60807,2025-02-05,936000,8,No disponible,936,srromesa573@viajes.cl,Ponferrada,Rubí,22,1824,117000,,2026-07-03,2026-07-04,,{}
81842,58918,2025-09-23,2316000,6,No disponible,2316,srsigagr821@viajes.cl,Torremolinos,El Ejido,44,4232,386000,Italo,2025-10-10,2025-10-12,,{}
138133,61262,2026-04-19,447000,3,No disponible,447,srsolues399@viajes.cl,Getafe,Móstoles,41,4142,149000,ADO,2026-06-20,2026-06-22,,{}
128530,65187,2025-03-16,121000,1,No disponible,121,sta.1321289@viajes.cl,Orense,San Sebastián,45,3284,121000,El Rápido Internacional,2025-05-08,2025-05-10,,{}
99967,60834,2026-01-09,2198000,7,No disponible,2198,sta.4160875@viajes.cl,Albacete,Cáceres,99,3668,314000,HŽ (Croacia),2026-09-27,2026-09-29,,{}
148472,,,,,Disponible,0,sta.4185906@viajes.cl,Huelva,Majadahonda,40,3655,186000,Turkish Airlines,2026-07-17,2026-12-16,Primera clase,
121014,63714,2025-11-17,676000,4,No disponible,676,sta.4757439@viajes.cl,El Prat de LLobregat,Paterna,95,3665,169000,Renfe,2026-09-06,2026-09-08,,
106904,60657,2025-02-06,78000,2,No disponible,78,sta.6273940@viajes.cl,Dos Hermanas,Rivas-Vaciamadrid,36,363,39000,Alsa,2026-09-10,2026-09-10,,{}
137642,65403,2025-06-18,333000,3,No disponible,333,sta.6665708@viajes.cl,Córdoba,Barcelona,83,742,111000,American Airlines,2025-12-22,2025-12-22,,{Albacete}
120737,62963,2025-05-19,678000,6,No disponible,678,sta.6708100@viajes.cl,Torrejón de Ardoz,,50,513,113000,Damas,2026-11-29,2026-11-29,,{}
130605,59339,2025-10-28,212000,4,No disponible,212,sta.9844799@viajes.cl,Zamora,Majadahonda,47,296,53000,FlixBus,2026-01-06,2026-01-06,,{}
90434,61560,2025-02-14,144000,1,No disponible,144,stfrlega769@viajes.cl,Gijón,El Prat de LLobregat,30,1917,144000,,2025-10-30,2025-10-31,,{}
149481,,,,,Disponible,0,sthemagi384@viajes.cl,Hospitalet de LLobregat,Salamanca,56,2566,292000,Deutsche Bahn (DB),2026-05-28,2026-09-11,,{}
144975,,,,,Disponible,0,sthoraga190@viajes.cl,Murcia,Valencia,48,1933,112000,FlixBus,2026-02-16,,,{}
99813,63999,2025-02-24,790000,10,No disponible,790,stjarabe770@viajes.cl,Santander,Benidorm,19,1400,79000,VR (Finlandia),2025-09-14,2025-09-14,,{}
100769,59153,2025-04-25,2106000,6,No disponible,2106,stjopoal797@viajes.cl,Cornellá de Llobregat,,30,2971,351000,CP (Portugal),2026-08-12,2026-08-14,,{}
130300,59031,2025-06-04,280000,5,No disponible,280,stmiarze996@viajes.cl,Valladolid,Oviedo,40,2425,56000,Buses Ahumada,2026-01-01,2026-01-02,,{}
149431,,,,,Disponible,0,stroseal875@viajes.cl,San Sebastían de los Reyes,Ferrol,2,2387,250000,SBB (Suiza),2025-08-10,2025-11-17,,{}
131833,56391,2025-05-08,1068000,6,No disponible,1068,teodoro2026565@viajes.cl,Gandía,La Línea de la Concepción,39,3484,178000,Greyhound,2025-06-21,2025-06-23,,{}
97642,61339,2025-09-14,796000,4,No disponible,796,teodoro6192309@viajes.cl,,Pamplona,,3936,199000,Alsa,2025-10-10,2025-10-12,,{}
148834,,,,,Disponible,0,teveba618@viajes.cl,,Toledo,20,336,16000,VRZ (Croacia),2026-09-19,2026-10-03,,{}
100758,66512,2025-04-25,1064000,7,No disponible,1064,timoteo6843858@viajes.cl,Hospitalet de LLobregat,Arrecife,42,1322,152000,Flecha Bus,2025-08-09,2025-08-09,,{}
100286,61770,2025-02-09,436000,4,No disponible,436,veorpa980@viajes.cl,Bilbao,Lugo,30,1419,109000,Alsa,2025-08-05,2025-08-05,,{}
149502,,,,,Disponible,0,viresa520@viajes.cl,Vitoria,Marbella,80,1648,94000,Eurostar,2025-03-27,2025-06-03,,{}
149421,,,,,Disponible,0,vivimi661@viajes.cl,Sagunto,El Puerto de Santa María,64,3973,333000,Trenitalia,2026-03-06,2026-08-18,,{}
146319,,,,,Disponible,0,vípama583@viajes.cl,Hospitalet de LLobregat,,37,2552,178000,Buses Bio Bio,2026-11-18,,,{}
130485,62710,2026-04-11,132000,1,No disponible,132,óscar5982119@viajes.cl,Alcalá de Henares,Viladecans,38,950,132000,Condor Bus,2026-09-03,2026-09-03,,{}
108397,65111,2025-06-17,585000,9,No disponible,585,óscar9962637@viajes.cl,Lugo,Paterna,7,1234,65000,Emirates,2025-08-01,2025-08-01,,
129022,60252,2025-07-14,325000,5,No disponible,325,ósheza630@viajes.cl,Bilbao,Gijón,60,1975,65000,Italo,2025-10-28,2025-10-29,,{}
134928,61241,2026-04-27,597000,3,No disponible,597,Alejandromolina571@viajes.cl,Guadalajara,Mijas,49,2325,199000,Futura,2026-08-26,2026-08-27,,
88354,57771,2025-01-26,490000,5,No disponible,490,Alejandroserrato929@viajes.cl,Salamanca,Lérida,72,2657,98000,ZFBH (Bosnia y Herzegovina),2025-06-14,2025-06-15,,{}
81239,61734,2025-07-17,1010000,5,No disponible,1010,Alfredobenavídez720@viajes.cl,Arrecife,Orihuela,18,2647,202000,Thalys,2025-08-27,2025-08-28,,{}
112707,61370,2026-08-17,316000,2,No disponible,316,Amaliaadame525@viajes.cl,Roquetas de Mar,,19,2821,158000,HŽ (Croacia),2026-09-10,,,{}
116254,55785,2025-02-23,254000,2,No disponible,254,Amaliaquintana437@viajes.cl,Sagunto,Guadalajara,35,2250,127000,Andesmar,2025-11-03,2025-11-04,,{}
117933,64156,2025-01-07,819000,7,No disponible,819,Andreatrujillo333@viajes.cl,Sabadell,Collado Villalba,27,452,117000,ÖBB (Austria),2025-05-07,,,{}
148828,,,,,Disponible,0,Benitocardona170@viajes.cl,Fuenlabrada,,81,2649,145000,SBB (Suiza),2026-09-26,2027-01-14,,{}
91619,66121,2025-04-30,102000,1,No disponible,102,Benitoterán216@viajes.cl,Palma de Mallorca,Cartagena,62,1882,102000,ZSSK (Eslovaquia),2025-06-08,2025-06-09,,{}
144936,,,,,Disponible,0,Benjamínloya261@viajes.cl,San Cristróbal de la Laguna,Gandía,39,3298,120000,BoltBus,2026-04-30,,,
113994,62047,2025-08-06,35000,1,No disponible,35,Bernardoelizondo645@viajes.cl,,Cartagena,21,310,35000,CP (Portugal),2025-08-11,2025-08-11,,{}
96400,63183,2025-02-05,1602000,9,No disponible,1602,Bertaolivares743@viajes.cl,Santiago de Compostela,Sagunto,32,3791,178000,ETN Turistar,2025-04-19,2025-04-21,,{}
142011,64267,2025-01-15,588000,7,No disponible,588,Carlavega155@viajes.cl,Tarrasa,Mérida,49,785,84000,ÖBB (Austria),2025-02-23,2025-02-23,,{}
103144,63675,2025-03-29,864000,8,No disponible,864,Carlosrosales796@viajes.cl,Alcalá de Guadaira,Linares,98,1973,108000,ŽFBH (Bosnia y Herzegovina),2025-12-30,2025-12-31,,
145153,,,,,Disponible,0,Catalinasalcido382@viajes.cl,León,Sanlúcar de Barrameda,38,2552,180000,Futura,2026-03-15,,,{}
103821,59201,2025-03-30,1768000,8,No disponible,1768,Clarasalas217@viajes.cl,Santa Lucía de Tirajana,,80,2803,221000,Renfe,2025-07-15,2025-07-16,,{}
149894,,,,,Disponible,0,Clementedelacrúz671@viajes.cl,Majadahonda,Zamora,67,2314,191000,NSB (Noruega),2026-02-21,2026-05-28,,{}
142131,63280,2025-08-03,1008000,8,No disponible,1008,Concepcióncabrera224@viajes.cl,Granollers,Viladecans,48,757,126000,JetSur,2026-08-14,2026-08-14,,{}
144841,,,,,Disponible,0,Danielacandelaria184@viajes.cl,Getafe,Pamplona,37,2999,130000,Buses Ahumada,2025-07-11,,,{}
149303,,,,,Disponible,0,Dianamontero898@viajes.cl,Pamplona,Arrecife,1,3582,309000,Amtrak,2025-07-04,2025-11-30,,{}
115918,55813,2025-02-21,837000,9,No disponible,837,Déboraduran581@viajes.cl,Orihuela,Paterna,31,2560,93000,Socibus,2025-02-23,2025-02-24,,{}
136324,57622,2026-02-23,568000,4,No disponible,568,Elisarobles267@viajes.cl,Santa Lucía de Tirajana,Avilés,40,3955,142000,ETN Turistar,2026-10-12,2026-10-14,,{}
83944,59252,2025-09-13,732000,4,No disponible,732,Enriqueochoa292@viajes.cl,Rubí,Málaga,17,2568,183000,NSB (Noruega),2026-05-21,2026-05-22,,{}
100182,62819,2025-12-03,219000,3,No disponible,219,Esperanzacandelaria990@viajes.cl,La Línea de la Concepción,San Sebastián,50,3377,73000,Andesmar,2026-03-19,2026-03-21,,{}
102742,55806,2025-06-14,582000,6,No disponible,582,Esperanzapacheco849@viajes.cl,Madrid,Almería,41,4099,97000,Primera Plus,2025-12-08,2025-12-10,,{}
142862,66278,2025-01-17,234000,2,No disponible,234,Esperanzasegura621@viajes.cl,Mollet del Vallés,Viladecans,32,2141,117000,BoltBus,2025-05-03,2025-05-04,,{}
79203,60119,2025-02-02,721000,7,No disponible,721,Estelasauceda957@viajes.cl,Cáceres,Cuenta,44,2332,103000,ETN Turistar,2026-04-11,2026-04-12,,{}
88038,65690,2025-06-21,513000,9,No disponible,513,Fernandodelao340@viajes.cl,Ponferrada,Alcoy,92,600,57000,CP (Portugal),2025-12-08,2025-12-08,,{}
146853,,,,,Disponible,0,Florenciaestrada212@viajes.cl,Marbella,Arrecife,38,2265,197000,BoltBus,2025-07-15,,,{}
111755,55573,2026-06-05,160000,2,No disponible,160,Franciscaabeyta645@viajes.cl,Ávila,Las Palmas de Gran Canaria,,1985,80000,RZD (Rusia),2026-11-27,2026-11-28,,{}
86348,62038,2025-04-22,1328000,8,No disponible,1328,Franciscocorrales261@viajes.cl,Inca,San Cristróbal de la Laguna,42,3820,166000,Plusmar,2026-07-01,2026-07-03,,
114651,64183,2025-01-16,2196000,9,No disponible,2196,Franciscogranado910@viajes.cl,Guadalajara,Toledo,70,2449,244000,NS International,2025-03-23,2025-03-24,,{}
139254,61962,2025-04-15,112000,8,No disponible,112,Germánsuárez277@viajes.cl,Las Palmas de Gran Canaria,Jerez de la Frontera,45,205,14000,Greyhound,2025-11-17,2025-11-17,,{}
148817,,,,,Disponible,0,Gilbertoramón421@viajes.cl,Orense,Santiago de Compostela,76,4319,229000,Nederlandse Sp,2026-07-31,2027-01-26,,{}
105611,58787,2025-02-01,234000,3,No disponible,234,Horaciomondragón671@viajes.cl,Ferrol,Gandía,38,316,78000,El Rápido Internacional,2025-02-13,2025-02-13,,{}
117179,59784,2025-04-21,1242000,9,No disponible,1242,Hugoballesteros708@viajes.cl,Sevilla,Jerez de la Frontera,31,2756,138000,,2025-05-11,2025-05-12,,
149739,,,,,Disponible,0,Ignacioordóñez826@viajes.cl,Logroño,Salamanca,61,2876,140000,Eurostar,2026-09-04,2027-01-01,,{}
84530,59697,2026-03-18,906000,6,No disponible,906,Isabelabarrera904@viajes.cl,Badalona,Badalona,5,3352,151000,SNCB (Bélgica),2026-08-30,,,{}
93518,59538,2025-05-02,1085000,5,No disponible,1085,Javiergodínez122@viajes.cl,Torrejón de Ardoz,Rubí,13,2240,217000,ŽSSK (Eslovaquia),2025-08-26,2025-08-27,,{}
97483,61666,2025-04-06,567000,9,No disponible,567,Jerónimocorrales854@viajes.cl,Orihuela,Hospitalet de LLobregat,50,2588,63000,Socibus,2026-07-10,2026-07-11,,{}
108809,65286,2025-01-25,720000,6,No disponible,720,Josefinabarrios725@viajes.cl,,,35,571,120000,Flecha Bus,2026-02-22,2026-02-22,,{}
145895,,,,,Disponible,0,Lauraguillen164@viajes.cl,Logroño,Sagunto,35,943,94000,Condor Bus,2025-10-28,,,{}
145591,,,,,Disponible,0,Lucastrujillo461@viajes.cl,Valdemoro,Ferrol,31,3926,57000,Via Bariloche,2026-09-27,,,{}
126875,59078,2025-11-13,282000,1,No disponible,282,Magdalenabrito986@viajes.cl,Cartagena,Fuenlabrada,49,3578,282000,ŽFBH (Bosnia y Herzegovina),2026-07-04,2026-07-06,,{}
126873,65216,2025-10-19,792000,8,No disponible,792,Marcelajaimes783@viajes.cl,Arrecife,Sabadell,41,1822,99000,Condor Bus,2026-02-17,2026-02-18,,{}
110238,64920,2026-01-16,153000,1,No disponible,153,Marianozelaya465@viajes.cl,Zamora,,7,425,153000,Nederlandse Sp,2026-04-10,2026-04-10,,{}
132761,65567,2025-01-02,822000,2,No disponible,822,Mariluvaldez369@viajes.cl,Jerez de la Frontera,La Coruña,85,4224,411000,AVE,2025-01-29,2025-01-31,,{}
107168,55812,2025-02-01,131000,1,No disponible,131,Maríabecerra494@viajes.cl,La Coruña,Barcelona,1,3075,131000,SJ (Suecia),2026-03-26,2026-03-28,,{}
143692,56836,2025-03-08,895000,5,No disponible,895,Maríadelvalle249@viajes.cl,Paterna,Estepona,42,1764,179000,ZS (Eslovenia),2025-03-16,2025-03-17,,{}
103626,66624,2025-02-06,846000,9,No disponible,846,Maríadomínguez453@viajes.cl,Santa Coloma de Gramanet,León,33,748,94000,Chevallier,2026-09-23,2026-09-23,,{}
116234,57997,2025-07-19,440000,5,No disponible,440,Ramirocontreras288@viajes.cl,Guadalajara,,5,1615,88000,Amtrak,2026-08-09,2026-08-10,,{}
148962,,,,,Disponible,0,Ramonaacevedo828@viajes.cl,Castellón de la Plana,Pamplona,78,1799,130000,MÁV (Hungría),2026-05-14,2026-07-27,,{}
110152,64468,2025-12-21,300000,3,No disponible,300,Ramónabeyta326@viajes.cl,Dos Hermanas,Lorca,,3344,100000,Chevallier,2026-10-12,2026-10-14,,{}
134524,66485,2025-01-09,329000,7,No disponible,329,Ramóncedillo274@viajes.cl,Burgos,Madrid,44,421,47000,Plusmar,2025-01-15,,,
135162,64443,2025-02-02,1624000,8,No disponible,1624,Robertobarragán763@viajes.cl,Coslada,,73,4065,203000,SBB (Suiza),2025-03-31,2025-04-02,,{}
