panorama_id,nombre,edad
118912,Catalina Cantú Vergara,15
118913,Yolanda Cardenas Marrero,72
118913,Sra. Alfredo Otero Benavídez,60
118913,Esteban Perea Muñiz,36
118913,Rosario Guerra Ferrer,-34
118913,Víctor Guerra Lerma,19
118913,Elisa Adorno Delgadillo,100
118913,Sr. Germán Santacruz Guardado,27
118921,María Elena Esquibel Ponce,100
118921,Débora Chavarría Murillo,
118921,Gonzalo Fonseca Vásquez,92
118921,,41
118931,Catalina Briseño Rendón,
118937,Luz Rolón Quiroz,97
118937,Emilio Varela Pedraza,75
118937,Sra. Magdalena Dueñas Gurule,43
118937,Gerardo Amador Urías,98
118937,Luis Miguel Fierro Casas,-29
118937,Natalia Puente Leal,20
118937,Gustavo Jurado Delao,37
118943,Benjamín Jáquez Villalobos,
118944,Mateo Baca Olivera,109
118944,Sta. Agustín Madrid Nieves,82
118945,Miguel Ángel Laureano Toro,73
118945,Pablo Pelayo Garay,76
118949,Pedro Galarza Camarillo,63
118949,Marcela Canales Cuellar,93
118949,Rafael Narváez Feliciano,8
118949,Carolina Prieto Ramos,56
118949,Sra. Ana Marín Soliz,90
118949,,61
118949,Sr. Federico Roybal Medrano,95
118949,Emilio Rendón Pedroza,-65
118949,Luisa Haro Montemayor,40
118950,Sr. Magdalena Pedraza Rico,72
118950,Daniela Pérez Monroy,55
118950,Jesús Vásquez Ballesteros,81
118950,José Emilio Vázquez Valadez,25
118950,Lola Sanabria Serrato,-63
118950,Ramiro Espinal Ramón,96
118950,Sta. Patricio Lomeli Arias,-106
118950,Elvira Olivera Palomino,31
118950,Gregorio Gutiérrez Espino,79
118950,Clara Valdivia Camacho,79
118951,Miguel Ángel Henríquez Menchaca,87
118951,Jacobo Nájera Villaseñor,110
118951,Federico Feliciano Balderas,76
118951,,46
118951,Sr. Gustavo Aragón Núñez,67
118951,Gerardo Sevilla Cuellar,93
118951,Sr. Rosario Blanco Monroy,14
118951,Juana Narváez Vigil,98
118951,Sr. Antonio Rivero Polanco,-40
118951,Adriana Bustos Sarabia,35
118952,Lorenzo Lemus Ávalos,68
118952,Benito Carrion Olmos,-108
118952,Emilia Olivo Barela,86
118952,Fernando Ayala Arce,27
118952,Ramiro Serrato Cadena,16
118952,Rodrigo Banda Laureano,66
118952,Sr. Federico Gonzales Saucedo,80
118952,Berta Arteaga Quezada,36
118952,Bernardo Tórrez Quezada,30
118953,,97
118953,Clemente Maestas Núñez,90
118953,,104
118953,Sergio Olmos Flores,46
118953,Sr. Emilio Lovato Vargas,47
118953,Víctor Huerta Crespo,98
118953,Amalia Gálvez Pantoja,35
118953,José Luis Rocha Vásquez,49
118953,Salvador Gamez Nevárez,107
118953,Yolanda Menchaca Espinal,46
118954,Sra. Ana Reyes Cardenas,-106
118954,Mayte Alejandro Serrano,72
118954,Sra. José Eduardo Benavídez Romero,25
118954,Ana Luisa Soliz Lara,
118954,Anita Barreto Marroquín,
118954,Marisol Portillo Ledesma,93
118954,Sra. Gustavo Cantú Villarreal,62
118954,Verónica Gurule Bustamante,23
118954,Rebeca Paredes Mejía,63
,Mariano Carranza Arroyo,-110
118959,Susana Ramírez Santacruz,28
118959,Tomás Espinosa Gutiérrez,26
118959,Sta. María Soledad Ozuna Menéndez,84
118959,Manuela Terrazas Cotto,80
118959,Diana Cordero Maldonado,32
118959,Ignacio Quintana Delafuente,
118959,Carlota Tejeda Correa,88
118960,,93
118960,Horacio Jasso Amador,89
118960,Sta. Daniela Arevalo Montenegro,35
118960,Gregorio Garica Vásquez,
118960,Sta. Lourdes Ojeda Montoya,71
118960,Tomás Espinal Ocasio,22
118964,Sra. Clara Morales Torres,-85
118965,Adela Macías Dueñas,
118966,Mayte Esparza Villalpando,94
,Daniela Aguayo Gómez,-62
118966,Sr. Mayte Benavídez Loya,15
118967,Leticia Acevedo Ávalos,
118968,,28
118969,Micaela Ávila Garica,
118977,Alejandra Preciado Collazo,101
118977,Raquel Ibarra Armijo,35
118977,Luz Archuleta Coronado,21
118977,Alfredo Jiménez Botello,62
118977,Reina Serrano Herrera,6
118977,Lola Molina Manzanares,3
118978,Graciela Chapa Mora,102
118978,Sra. Guadalupe Guerrero Flores,76
118978,Sr. María Arguello Monroy,-49
118978,Amalia Molina Gonzales,51
118978,Raquel Jáquez Casanova,19
118982,Rosalia Corral Olvera,90
118982,Rubén Alcántar Carrion,46
118982,Sra. Luis Miguel Yáñez Camarillo,38
118982,Joaquín Nazario Montenegro,101
118982,Adela Parra Dávila,76
118982,,55
118982,María Lucero Terrazas,35
118982,Pablo Batista Saldivar,
118982,Arturo Banda Gollum,47
118983,Sra. María Soledad Sisneros Aguayo,94
118983,Óscar Llamas Ibarra,11
118983,Jesús Vélez Pagan,38
118983,Alejandra Briones Jimínez,53
118983,Sr. Juan Carlos Ballesteros Loya,21
118983,Dorotea Mascareñas Ramón,10
118983,José Vázquez Gastélum,13
118983,Sr. Rafael Reyes Cruz,73
118983,Sra. Marcos Palacios Vela,7
118988,Marisol Reyes Cerda,21
118988,Gloria Villalpando Camarillo,54
118988,Andrea Arellano Martínez,81
118989,Horacio Lara Amaya,74
118989,María del Carmen Lucio Villarreal,75
118989,Sr. Catalina Urrutia González,69
118989,Dolores Quintero Solano,6
118990,Emilio Salas Treviño,108
118990,Andrés Tórrez Razo,57
118990,Hernán Robledo Almonte,14
118990,Agustín Vera Tejeda,35
118991,Javier Caldera Salgado,3
118991,,109
118991,Carla García Bétancourt,82
118991,Sr. Emilia Ayala Barraza,
118995,Rebeca Báez Gracia,29
118995,Norma Trujillo Arteaga,-24
118995,Rosa Alcaraz Barrientos,72
118997,José María Salgado Alvarado,
118997,Sr. Octavio Godínez Cazares,52
118997,Óscar Aguirre Madrid,110
118997,Alberto Armendáriz Santiago,-68
118998,,34
118998,Rebeca Vargas Alicea,
119001,Miguel Ángel Negrete Alcaraz,-101
119001,José Luis Abrego Sotelo,42
119001,Sta. Sara Verdugo Pacheco,-88
119001,Amalia Acosta Ocampo,84
119001,Joaquín Guillen Rolón,
119001,Juana Montemayor Armenta,73
119002,Sergio Rentería Pulido,97
119002,Graciela Sarabia Mateo,21
119002,Jaime Ozuna Paredes,100
119002,Tomás Fonseca Pelayo,77
119002,Teodoro Calderón Vigil,91
119002,Pedro Quintero Mascareñas,84
119003,Guadalupe Rivera Rico,67
119003,Horacio Alvarez Gómez,
119003,Lorena Maestas Narváez,
119003,Samuel Crespo Guardado,
119003,Sra. Julia Segovia Loera,18
119003,Victoria Alanis Briones,80
119004,Salvador Matos Velásquez,82
119004,Miguel Chacón Molina,97
119004,Ramiro Arreola Maestas,
119004,Marta Fierro Márquez,58
119004,Cecilia Olmos Raya,67
119004,Alejandra Pelayo Mercado,15
119005,Sra. Yolanda Cruz Ortega,79
119005,Ana Luisa Verduzco Rosado,107
119005,Pablo Naranjo Solorzano,82
119005,María Luisa Véliz Lomeli,78
119005,Sra. María José Montoya Balderas,19
119005,Raquel Mendoza Zúñiga,87
119009,Sr. Micaela Montenegro Gonzales,40
119009,Eloisa Vanegas Gamboa,31
119009,Débora Pichardo Bernal,27
119009,Sr. Guillermo Yáñez Ocasio,-85
119009,Ana María Niño Valentín,98
119009,Sra. Amalia Bermúdez Adorno,80
119009,Patricio Rico Guerra,48
119009,,65
,,
,,
119009,Isabela Olivares Badillo,82
119010,Guillermo Guerrero Cruz,37
119010,Catalina Jaime Vázquez,
119010,Sta. Hugo Godoy Estrada,85
119010,Francisca Vela Cortez,105
129667,,39
119010,Daniel Zepeda Alonso,48
119010,Germán Torres Prado,75
119010,Gabriela Villareal Figueroa,42
119010,José Leiva Zúñiga,103
119010,Cristina Carranza Sedillo,73
119011,Amalia Alcala Guerra,34
119011,Rosa Macías Morales,3
119011,Sancho Paredes Urías,10
119011,Federico Hidalgo Ávalos,78
119011,Guillermina Delapaz Linares,78
119011,Mayte Bahena Sisneros,
119011,Lilia Ornelas Arriaga,70
119011,Ángela Briones Rodríguez,104
119012,María José Saiz Alvarez,86
119012,Cristina Lugo Casillas,103
119012,,102
119012,Eloisa Paz Carvajal,80
119012,Adela Perales Suárez,5
119012,Sra. Mercedes Ojeda Delagarza,6
119012,Germán Cerda Abrego,
119012,,73
119016,Alejandro Parra Montalvo,8
119016,Leonor Blanco Caraballo,62
119016,Sra. Mariano Olvera Toro,95
119016,Marco Antonio Montes Arellano,49
119016,Ana María Villalobos Lomeli,12
119016,Gustavo Valentín Maya,84
119016,,39
119016,Sofia Casas Aponte,24
119016,Virginia Corona Mesa,90
119017,Alberto Blanco Almonte,43
119017,Pablo Rangel Linares,12
119017,Elvira Vergara Marrero,23
119017,Alejandro Alba Quezada,70
119017,Sr. Maricarmen Tórrez Mata,40
119017,María del Carmen Alaniz Llamas,-42
119017,David Botello Gutiérrez,40
119017,Rafael Camacho Ballesteros,39
119018,Sra. Rocio Cervantes Roybal,56
119018,Elena Alemán Paz,71
119018,Sta. Norma Orta Rodrígez,105
119018,Ana María Aranda Balderas,109
119018,Sra. Virginia Saldaña Meraz,14
119018,Fernando Palomino Zamudio,
119018,Sr. Beatriz Delatorre Burgos,9
119018,Sta. Andrés Grijalva Maldonado,21
119021,Blanca Cervántez Venegas,-69
119021,Lorenzo Tirado Arevalo,-13
119022,Magdalena Alonzo Melgar,25
119022,Daniel Reyna Varela,26
119022,Sofia Narváez Colón,71
119022,Graciela Rodríquez Valverde,26
119022,Cristian Figueroa Mena,59
119022,Conchita Zelaya Piña,42
119022,Marcos Bañuelos Guillen,7
119022,Teresa Valenzuela Barrios,31
119022,Diego Meza Muñoz,86
119023,Sr. Miguel Ángel González Escamilla,
119023,Rubén Becerra Ballesteros,-45
119023,Margarita Portillo Palomo,-77
119024,,62
119024,,
119027,Gregorio Elizondo Arroyo,
,Sr. Alfonso Gamez Haro,
119028,Elisa Macías Alva,40
119028,Manuel Romo Serrato,47
119028,Sta. Blanca Villarreal Nájera,32
119028,Patricio Luevano Quintana,-34
119028,Yolanda Brito Arellano,
119028,Beatriz Villaseñor Olivárez,73
119028,Alicia Cintrón Deleón,97
119028,María del Carmen Cortés Vallejo,34
119028,Enrique de Jesús Villareal,50
119029,Sr. Martín Luevano Aguilera,107
119029,Sra. Caridad Mireles Valdez,81
119029,Sr. Gregorio Arredondo Treviño,25
119029,Ana Luisa Rosas Becerra,102
119029,Laura Bustos Bustos,31
119029,Rosario Gracia Bernal,83
119029,Gregorio Granados Casas,73
119029,Tomás Soria Mesa,46
119029,Miguel Casares Gollum,73
119030,,110
119043,Bernardo Negrete Piña,
119043,Luis Farías de Jesús,46
119043,Manuel Tovar Abrego,27
119043,Hernán Otero Alba,76
119043,Martín Olivares Ocasio,85
119043,Clara Laureano Soto,104
119043,,
119044,Clara Benítez Delgadillo,38
119044,Pablo Carvajal Abeyta,16
119044,Sra. Marilu Zelaya Gutiérrez,81
119044,Homero Calvillo Alvarez,44
119044,Sr. Alejandra Cabán Collado,44
119044,Sofia Alvarado Adame,40
119045,Adriana Urías Mesa,65
119045,Rosa Ochoa Rico,38
119045,,73
119045,Sta. Cristobal Rojo Sedillo,44
119045,Rebeca Montero Tamayo,28
119045,Sra. Ignacio Fierro Estévez,-70
119045,Florencia Serrato Prieto,110
119046,Carmen Reynoso Marrero,47
119046,Andrea Razo Saldaña,47
119046,Lorenzo Peres Guerra,17
119046,Emilia Guzmán Méndez,69
119046,Carolina Barajas Almanza,31
119046,Pilar Mora Galarza,5
119046,Rocio Delrío Hidalgo,99
119049,,74
119053,,101
119056,Elvira Elizondo Feliciano,-62
119056,Marco Antonio Girón Valle,-87
119057,José Eduardo Santillán Bermúdez,23
119057,Antonio Roque Ocasio,23
119057,Hugo Esparza Olivo,94
119057,Homero Carreón Calvillo,65
119061,Vicente Valle Soto,108
119061,,38
119061,Daniel Guillen Blanco,35
119061,José Eduardo Gil Benavídez,43
119069,Débora Blanco Ornelas,51
119071,Adán Loera Mesa,46
119073,Rocio Garay Rocha,79
119081,Miguel Crespo Anguiano,60
119081,Miguel Ángel Espinoza Juárez,74
119081,Rafael Garrido Montez,66
119081,Marcos Alejandro González,50
119081,Jorge Luis Soria Pineda,8
119081,,60
119081,Olivia Baeza Sisneros,102
119081,Estela Tello Villagómez,48
119082,Débora Barrera Hurtado,21
119082,Graciela Peres Moya,21
119082,Isabel Morales Otero,93
119082,Horacio Sedillo Ybarra,-62
119082,,10
119082,Guadalupe Moreno Trujillo,20
119082,Patricio Muro Arenas,
119082,Gabriel Patiño Arteaga,13
119083,Antonio Gallegos Gracia,10
119083,Gonzalo Valadez Salgado,65
119083,Guadalupe Sandoval Gastélum,19
119083,Sta. Rosario Olivas Arenas,101
119083,Clara Balderas Iglesias,67
119083,Cristina Laboy Hernández,80
119083,Sancho Barrera Castañeda,48
119083,Sra. Andrea Olivo Rico,57
119083,Luz Reyna Ordóñez,44
119084,,74
119084,Adriana Camarillo Viera,17
119084,Julia Llamas García,95
119084,Bernardo Uribe Oquendo,106
119084,Natalia Aguirre Carrillo,48
119084,Elisa Pelayo Velásquez,30
119084,José Eduardo Gaytán Sauceda,61
119084,Luis Calderón Trejo,74
119084,Miguel Adorno Lovato,29
119086,,77
119089,,-19
119090,Luis Miguel Meza Bétancourt,50
119090,Ester Peres Luevano,-14
119090,Josefina López Cavazos,90
119090,José María Mejía Ortiz,3
119090,Alicia Cabán Cerda,49
119090,Armando Lerma Madrigal,
119090,Alfredo Bétancourt Mojica,7
119090,Tomás Vázquez Sandoval,8
119090,Patricia Chacón Bétancourt,29
119096,,52
119097,Sra. Pablo Gamez Carreón,17
119097,Ignacio Salcido Martínez,71
119097,Elvira Toledo Villagómez,71
119099,María José Chapa Guillen,110
119099,Marco Antonio Barrera Delacrúz,25
119099,Ramona Alba Lozano,89
119099,Carla Lozada Lovato,42
119100,Marco Antonio Guevara Jurado,40
119100,Rosalia Mendoza Alvarez,11
119100,Alfonso Muñiz Grijalva,9
119105,,31
,,33
119107,Martín Palacios Cerda,3
119108,Sta. Julio César Palomino Mota,53
119108,Jesús Porras Hernandes,108
119109,Clara Maya Deleón,
119109,Irene Gaitán Roque,109
119113,Florencia Villanueva Calvillo,
119113,Samuel Rosas Rolón,16
119113,Diego Fonseca Piña,101
119119,,71
119119,Sr. Gabriela Tello Pichardo,
119125,Esteban Montero Loya,97
119125,Raúl Maldonado Armenta,45
119125,Federico Naranjo Rivas,50
119125,Conchita Bermúdez Muñiz,67
119125,Emilio Puente Torres,109
119125,Berta Mondragón Suárez,109
119125,Jacobo Ferrer Hernandes,-65
119125,Silvia Pelayo Jaimes,-33
119126,Fernando Corral Arenas,42
119126,Gustavo Olivera Tafoya,70
119126,Ernesto Valverde Ochoa,47
119126,Juan Carlos Pagan Almonte,59
119126,,44
119126,Lola Montaño Bétancourt,108
119126,,18
119126,,101
119127,Sr. David Cerda Corrales,70
119127,Miguel Vargas Orta,21
119127,Natalia Pagan Rodrígez,17
119127,Mercedes López Romo,13
119127,César Benítez Caballero,98
119127,Gerardo Girón Alicea,24
119127,Marta Flores Almaraz,78
119127,Timoteo Rosas Amador,14
119136,Barbara Mercado Almaraz,
119137,Javier Parra Guardado,22
119137,Juan Carlos Araña Morales,50
119137,Sra. Santiago Aparicio Maestas,-25
119137,Emilio Sierra Soliz,40
119137,Pablo Armas Moya,20
119138,María Luisa Zambrano Curiel,28
119138,Sra. Victoria Montenegro Ozuna,88
119138,Sra. Gabriel Regalado Vaca,68
119138,Carlos Monroy Velásquez,83
119138,Jorge Luis Guevara Santacruz,-22
119141,Sra. Gerardo Botello Mena,54
119141,Miguel Ángel Echevarría Cuellar,
119141,David Bahena Gastélum,99
119141,Sra. Norma Maya Concepción,71
119141,Homero Mena Escamilla,40
119145,Daniela Pedraza Velásquez,100
119145,Leonor Cavazos Ávalos,47
119145,Guadalupe Ramírez Ortega,46
119145,Sra. Eva Ferrer Covarrubias,-21
119145,Raquel Lebrón Sánchez,
119151,Francisca Estévez Barrios,101
119151,Rebeca Cordero Tejeda,26
119151,Julio César Ybarra Bustamante,55
119151,Sta. Daniela Ávalos Olivares,70
119151,Beatriz Olivárez Olivas,74
,,
119152,,106
119152,Rodrigo Baca Pelayo,64
119152,Gloria Verdugo Cotto,83
119152,María Soledad Gamez Tejeda,104
119152,Marcela Mejía Perales,37
119152,,
119153,Octavio Lebrón Urías,80
119153,Sr. Miguel Ángel Saavedra Laboy,34
119153,Armando Jaimes Zepeda,8
119153,Homero Prado Flórez,29
119153,Clara Concepción Terán,28
119153,Carlota Quesada Parra,44
119154,Javier Reyna Montaño,14
119154,Marisol Garica Zepeda,55
119154,Sra. Lourdes Rosado Hurtado,47
119154,Salvador Aranda Partida,11
119154,Bernardo Barrera Frías,109
119154,Alfonso Chacón Zarate,
119155,Juana Luna Sisneros,102
119155,Adán Lerma Gallardo,104
119155,Sta. Margarita Chávez Arias,110
119155,,58
119155,Daniela Rocha Pantoja,43
119155,Eduardo Arias Leiva,55
119160,Leticia Guzmán Tijerina,29
133875,,100
119160,Ana María Rico Estévez,75
119160,Raúl Castellanos Longoria,46
119160,Victoria Castillo Fuentes,24
119160,Isabel Rivera Delatorre,51
119161,Lucas Salinas Villa,12
119161,Sara Abreu Crespo,16
119161,Adela Borrego Alvarado,-32
119161,Lilia Villareal Godínez,77
119161,José Emilio Orozco Collado,13
119162,Ángela Montenegro Vega,-32
119163,Marcela Arias Cavazos,95
119163,Sr. Mariana Flores Zamora,18
119163,Patricia Rubio Casillas,87
119163,Rocio Velasco Alemán,57
119164,Timoteo Nevárez Valladares,15
119164,Sra. Guillermina Jiménez Villalobos,79
119164,Luz Bahena Archuleta,95
119164,Ana María Luevano Cortez,59
119164,Clemente Haro Irizarry,97
119167,María Eugenia Olivas Bonilla,16
119167,María José Zamudio Rascón,38
119167,Óscar Escobar Soto,79
119167,Josefina Aguirre Rodríquez,105
119168,Esperanza Carvajal Ramos,13
119168,María Caldera Velasco,45
119168,,85
119168,Sancho Meza Juárez,35
119168,Sta. Claudia Valdés Gamez,52
119168,Sra. Miguel Guevara Adame,51
119169,,41
119169,Felipe Padilla Ulloa,63
119169,Maricarmen Jimínez Rivas,81
119169,Eva Arellano Marín,19
119169,Elena Gallegos Longoria,98
119169,Sr. Carlota Camacho Ramón,40
119170,Gabriela Batista Solís,17
,Vicente Matos Maya,-99
119170,María Luisa Carrion Montez,20
119170,José María Acuña Casanova,
119170,Sofia Ceballos Pizarro,10
119173,Alejandro Fuentes Gallegos,49
119173,Marta Cadena Carranza,86
119173,Caridad Gonzales Gutiérrez,13
119173,Julio Padilla Espinosa,88
119173,Gabriel Muñoz Sauceda,71
119173,Sofia Ramírez de Anda,86
119174,Ana María Delagarza Malave,60
119174,Antonio Holguín Orta,74
119174,Cristian Flores Quiroz,74
119174,Sra. Cristina Cortez Girón,15
119174,Santiago Mena Guardado,54
119174,Eloisa Rosas Uribe,-72
119175,José Eduardo Valle Madrid,105
119175,Juan Carlos Lebrón Peña,107
119175,Gregorio Posada Castillo,34
119175,Francisca Varela Téllez,44
119175,Hernán Echevarría Báez,48
119175,Mónica Rael Pabón,9
119176,Leonor Valencia Cabán,76
119176,Alejandra Alba Delarosa,93
119176,Víctor de Anda Villalpando,-19
119176,Sr. Mercedes Perales Ríos,53
119176,Rocio Armenta Avilés,
119176,Daniela Chapa Fernández,89
119177,Soledad Longoria Zapata,63
119177,Catalina Monroy Dueñas,52
119177,Lucia Sarabia Pantoja,74
119177,Arturo Griego Meléndez,16
119177,Reina Jaramillo Ocampo,6
119177,Sr. Felipe Soria Ponce,105
119183,Diego Villalpando Robledo,52
119183,Olivia Negrete Centeno,73
119183,Hernán Cano Salinas,78
119183,Juan Carlos Almonte Mesa,91
119183,Jesús Carvajal Matos,28
119183,Antonio Mejía Navarro,37
119184,Lucas Pantoja Olmos,90
119184,Patricio Delafuente Espinosa,32
119184,Irene Granado Herrera,80
119184,Enrique Zaragoza Zelaya,-60
119184,Sra. Carmen Perea Cervántez,5
119184,Armando Ornelas Reynoso,
119185,Carlota Espinosa Raya,85
119185,,16
119185,Sr. María José Pineda Negrón,24
119185,Elsa Rosales Canales,28
119185,Sonia Treviño García,103
119186,Sta. Rebeca Gollum Martínez,86
119186,María José Verduzco Henríquez,109
119186,Lilia Villalpando Bustos,
119186,Caridad Escobar Gracia,64
119186,Ignacio Ocampo Oquendo,25
119186,Benito Vega Valentín,9
119189,Sra. Julia Prieto Escalante,-29
119190,Rubén Rodarte Ramón,50
119190,Jorge Luis Covarrubias Chacón,30
119190,Yolanda García Delapaz,63
119190,Alberto Acosta Mota,64
119190,Norma Abreu Barrios,88
119190,Jesús Negrón Monroy,
119191,Jerónimo Pelayo Rojo,52
119191,Sta. Marisol Casas Valles,70
119191,,7
119191,Olivia Cano Hurtado,109
119191,,101
119191,Gregorio Gracia Rangel,21
119192,Sr. Pedro Morales Hurtado,77
119192,,68
119192,Blanca Razo Chapa,32
119192,Jaime Castillo González,38
119192,,96
119192,Sr. Víctor Angulo Gálvez,6
119193,María Elena Serrano Pantoja,30
119193,Graciela Osorio Roybal,60
119193,Sta. Estela Longoria Esquivel,96
,,12
119193,Agustín Merino Verdugo,
119200,,25
119200,Sta. José Villagómez Osorio,106
119201,Carmen Herrera Noriega,84
119201,Gustavo Pantoja Páez,96
119201,Sta. Vicente Lovato Fonseca,100
119202,Cecilia Benavides Lugo,21
119202,Juan Malave Sosa,48
119205,Sta. Juan Aguilera Valladares,103
119205,Sta. Timoteo Cruz Olivares,45
119205,María Soledad Laboy Zepeda,10
119205,Guillermo Gallardo Blanco,83
119205,Barbara Villaseñor Suárez,12
119205,Ana Luisa Martínez Madera,18
119205,Lorenzo Muñiz Palacios,3
119205,Eduardo Delagarza Ruelas,36
119205,Jacobo Puente Calderón,72
119206,Amalia Zayas Ulibarri,57
119206,Sra. Cecilia Ramos Valentín,101
119206,Graciela Cardona Cano,
119206,Sta. Carolina Oquendo Zamudio,39
119206,Cristian Carrasco Abeyta,106
119206,Ana Luisa Valles Zepeda,94
119206,Sta. Óscar Burgos Zepeda,
119206,Blanca Linares Griego,18
119207,José Luis Delgadillo Zambrano,78
119207,Francisco Soria Maya,109
